Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
25_RT,3,Q1,Animal,Rabbit,4,47.0,0.0,5,3,0,0,58,0,1,0.0,0.0,0,0,5.0,0.2,0.361,0,0,0.0,0.361,0.0,0.0,0.9656,0.7515,0.0,0.0,1172.21,2008.23,1.9,2.3,-0.9656,-0.7515,0.142,0.118,1.6,1.44,0.099,0.076,0.00276,0.0777,0.6,0.0,14.5,12.0,1,2.771,4,0,40.672000000000004,114.70588235294119,0.0,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5276073619631901,External_Hazard,Not_Applicable,0.0,0,0.16099999999999998,0,0.361,0.0,-0.21410000000000007,0.0,836.02,0.3999999999999999,0.21410000000000007,-0.023999999999999994,-0.16000000000000014,-0.023000000000000007,0.07494,-0.6,-2.5,74.03388235294119,0.905,0.0,0.0,0.0,0.404,0.0,0.0,0.0,0.0,-0.47239263803680986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
25_RT,3,Q2,Speed,Speed2,6,47.0,0.0,5,3,0,0,58,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.7586,0.9724,0.0,0.0,1325.03,2614.69,2.9,2.9,-0.7586,-0.9724,0.152,0.229,0.4,2.31,0.272,0.089,0.06949,1e-05,0.2,0.0,3.9,0.0,1,1.3,6,0,13.468,495.26153846153846,0.0,0.345,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.71,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.2138,0.0,1289.66,0.0,-0.2138,0.07700000000000001,1.9100000000000001,-0.18300000000000002,-0.06948,-0.2,-3.9,481.79353846153845,0.345,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,-0.29000000000000004,0.0,0.0,0.0,5.0,0.2,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393,0.0,1912.45,3.0,-0.8393,0.156,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2,433.99,0.209,0.07039,0.0,3.9,1.0,2.771,4.0,0.0,0
25_RT,3,Q3,Sign,Markings,1,47.0,0.0,5,3,0,0,58,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.2523,0.1214,0.0,0.0,2204.04,0.0,3.5,2.9,-0.2486,-0.1214,0.168,0.132,0.6,0.0,0.095,0.018,0.07801,7e-05,0.0,0.0,0.0,0.0,0,1.396,1,1,69.324,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.9276,1.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,-0.13090000000000002,0.0,-2204.04,-0.6000000000000001,0.12719999999999998,-0.036000000000000004,-0.6,-0.077,-0.07794,0.0,0.0,-69.324,0.0,0.0,-0.017,0.0,0.0,0.0,-0.345,0.0,0.0,0.07240000000000002,0.0,0.0,0.0,5.0,0.4,4.752,4.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1936,0.0,1086.09,3.5,-0.1905,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,21.25,0.106,0.04193,0.0,0.0,1.0,1.3,6.0,0.0,1
26_RT,3,Q1,Animal,Rabbit,1,6.0,9.0,1,1,0,0,61,0,1,0.0,0.0,0,0,5.0,0.2,0.404,0,0,0.2,0.404,0.0,0.0,0.7736,0.9165,0.0,0.0,2468.63,1635.11,1.8,2.5,-0.7736,-0.9165,0.161,0.146,2.4,2.02,0.465,0.019,0.06402,0.01335,0.0,0.0,0.0,0.0,0,2.473,1,1,241.97600000000003,81.37080469065911,0.327,0.732,0.268,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867,0.7040032349373231,External_Hazard,Not_Applicable,0.0,0,0.20400000000000001,0,0.20400000000000001,0.0,0.14290000000000003,0.0,-833.5200000000002,0.7,-0.14290000000000003,-0.015000000000000013,-0.3799999999999999,-0.446,-0.05066999999999999,0.0,0.0,-160.6051953093409,0.40499999999999997,-0.268,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.1629967650626769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
26_RT,3,Q2,Speed,Speed2,6,6.0,9.0,1,1,0,0,61,0,1,12.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9081,0.8892,0.0,0.0,1987.7,3423.75,2.6,2.7,-0.9081,-0.8892,0.154,0.139,2.2,2.26,0.327,0.009,0.01085,0.00022,0.4,0.0,18.5,0.0,1,1.329,6,0,155.53199999999998,379.91723100075245,0.0,0.282,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9274000000000001,0.7878103837471783,External_Hazard,Not_Applicable,-12.0,0,-0.2,0,-0.2,0.0,-0.018900000000000028,0.0,1436.05,0.10000000000000009,0.018900000000000028,-0.014999999999999986,0.05999999999999961,-0.318,-0.01063,-0.4,-18.5,224.38523100075247,0.282,-0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13958961625282185,1.0,12.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.2,0.0,0.908,0.0,1987.7,2.6,-0.908,0.154,0.0,0.0,0.0,0.0,0.363,0.0,0.0,0.0,11.0,2.2,777.66,0.327,0.01085,0.4,18.5,0.0,2.473,1.0,1.0,0
26_RT,3,Q3,Sign,Markings,3,6.0,9.0,1,1,0,0,61,0,1,24.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.3117,0.1358,0.0,0.0,2525.73,0.0,2.9,3.4,-0.3002,-0.1358,0.177,0.138,2.4,0.0,0.45,0.015,0.0869,0.00053,0.2,0.0,0.0,0.0,0,1.156,3,1,230.698,0.0,0.478,0.688,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686,0.0,0.6968,0.40484429065743943,External_Hazard,Not_Applicable,-24.0,0,-0.2,0,-0.2,0.0,-0.17589999999999997,0.0,-2525.73,0.5,0.16440000000000002,-0.03899999999999998,-2.4,-0.435,-0.08637,-0.2,0.0,-230.698,0.20999999999999996,-0.352,0.0,0.0,0.0,0.0,0.0,0.0,-0.686,-0.29195570934256054,2.0,24.0,0.0,5.0,0.2,1.508,0.0,0.0,0.0,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.5747,0.0,2465.85,2.6,-0.5747,0.171,0.708,0.0,0.0,0.0,0.352,0.0,0.0,0.0,9.0,1.8,828.66,0.269,0.09604,0.2,0.0,1.0,1.329,6.0,0.0,0
27_RT,3,Q1,Animal,Rabbit,2,12.0,20.0,2,3,5,0,67,0,1,0.0,0.0,0,0,5.0,0.2,0.273,0,0,0.2,0.273,0.0,0.0,0.8824,0.7416,0.0,0.0,2828.68,0.0,1.8,1.3,-0.8824,-0.7416,0.128,0.09,1.6,0.0,0.072,0.167,0.04777,0.00435,0.0,0.0,0.0,0.0,1,3.659,2,0,221.01999999999998,0.0,0.0,3.06,1.169,0.0,0.0,0.0,0.0,0.0,0.204,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7253999999999999,0.0,External_Hazard,Not_Applicable,0.0,0,0.07300000000000001,0,0.07300000000000001,0.0,-0.14079999999999993,0.0,-2828.68,-0.5,0.14079999999999993,-0.038000000000000006,-1.6,0.09500000000000001,-0.04342,0.0,0.0,-221.01999999999998,3.06,-1.169,0.0,0.0,0.395,0.0,0.0,0.0,0.0,-0.7253999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
27_RT,3,Q2,Speed,Speed2,7,12.0,20.0,2,3,5,0,67,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9052,0.9269,0.0,0.0,2413.24,4504.24,1.7,1.8,-0.9052,-0.9269,0.127,0.116,2.8,0.75,0.025,0.001,0.02176,0.00106,0.0,0.0,0.0,0.0,1,1.332,7,0,315.87199999999996,175.36786786786786,0.0,0.1,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8488,0.9249249249249248,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.02169999999999994,0.0,2091.0,0.10000000000000009,-0.02169999999999994,-0.010999999999999996,-2.05,-0.024,-0.020700000000000003,0.0,0.0,-140.5041321321321,0.1,-0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07612492492492484,0.0,0.0,0.0,5.0,0.2,1.318,1.318,0.0,0.0,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.9898,0.0,2916.67,1.6,-0.9898,0.118,1.334,0.0,0.0,0.0,0.829,0.0,0.0,0.0,8.0,1.6,1079.58,0.06,0.0008,0.0,0.0,1.0,3.659,2.0,0.0,0
27_RT,3,Q3,Sign,Markings,6,12.0,20.0,2,3,5,0,67,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0421,0.4517,0.0,0.0,1254.41,1769.45,2.0,2.0,-0.0421,-0.4517,0.122,0.112,0.4,1.03,0.007,0.009,0.00066,0.00869,0.0,0.0,0.0,0.0,1,1.934,6,0,11.831999999999999,51.127197518097205,2.151,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.055,0.685,0.1588000000000001,0.17269906928645287,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,0.40959999999999996,0.0,515.04,0.0,-0.40959999999999996,-0.009999999999999995,0.63,0.001999999999999999,0.008029999999999999,0.0,0.0,39.295197518097204,-1.2359999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.37,0.013899069286452764,0.0,0.0,0.0,5.0,0.0,0.824,0.576,0.0,0.0,0.0,0.0,0.0,0.617,0.0,0.0,0.0,0.2613,0.0,2377.67,1.7,-0.2613,0.119,1.012,0.324,0.0,0.0,0.0,0.0,0.0,0.202,7.0,1.4,790.0,0.018,0.01738,0.0,0.0,1.0,1.332,7.0,0.0,0
28_RT,3,Q1,Animal,Rabbit,4,5.0,0.0,1,4,0,0,52,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.6288,0.9763,0.0,0.0,3027.91,2424.91,1.7,1.6,-0.6288,-0.9763,0.198,0.103,2.4,1.02,1.695,0.208,0.15074,0.00055,0.4,0.509,19.0,36.1,1,1.965,4,0,324.93600000000004,101.13486005089058,0.0,0.805,0.47,0.0,0.36,0.0,0.164,0.039,0.0,0.069,0.0,0.0,0.866,0.177,0.0,0.0,0.0,0.0,0.628,0.44529262086513993,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.3474999999999999,0.0,-603.0,-0.09999999999999987,-0.3474999999999999,-0.09500000000000001,-1.38,-1.487,-0.15019000000000002,0.10899999999999999,17.1,-223.80113994910946,0.805,-0.47,-0.36,-0.125,0.069,0.0,-0.6890000000000001,0.0,0.0,-0.18270737913486007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
28_RT,3,Q2,Speed,Speed2,6,5.0,0.0,1,4,0,0,52,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9263,0.9095,0.0,0.0,2928.18,3969.85,3.2,3.5,-0.9263,-0.9095,0.202,0.129,1.4,2.86,0.466,0.08,0.00881,0.00041,0.0,0.0,0.0,0.0,1,1.401,6,0,191.858,568.5010706638116,0.0,0.439,0.432,0.0,0.187,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,0.0,0.7034,0.6473947180585297,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.016800000000000037,0.0,1041.67,0.2999999999999998,0.016800000000000037,-0.07300000000000001,1.46,-0.386,-0.0084,0.0,0.0,376.64307066381156,0.439,-0.432,-0.132,0.0,0.0,0.0,0.0,0.0,-0.864,-0.056005281941470364,0.0,0.0,0.0,5.0,0.2,1.091,0.0,0.192,0.0,0.408,0.0,0.0,0.0,0.0,0.2,0.0,0.9199,0.0,3022.62,3.3,-0.9199,0.199,0.689,0.0,0.242,0.0,0.432,0.0,0.0,0.0,8.0,1.6,1141.72,0.352,0.00892,0.0,0.0,1.0,1.965,4.0,0.0,0
28_RT,3,Q3,Sign,Markings,1,5.0,0.0,1,4,0,0,52,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.2432,0.5417,0.0,0.0,2507.64,3607.5,2.9,2.4,-0.2432,-0.5417,0.166,0.126,2.6,0.47,0.402,0.021,0.02465,0.02091,0.0,0.0,0.0,0.0,0,2.128,1,1,327.502,140.531015037594,0.0,0.83,0.328,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721,0.037,0.6132,0.5925751879699248,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.2985,0.0,1099.8600000000001,-0.5,-0.2985,-0.04000000000000001,-2.13,-0.381,-0.003739999999999997,0.0,0.0,-186.97098496240602,0.83,-0.328,-0.885,0.0,0.0,0.0,0.0,0.0,-0.6839999999999999,-0.020624812030075157,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.912,0.0,0.16,0.0,0.0,0.469,0.0,0.2,0.0,0.4774,0.0,2955.77,2.7,-0.4774,0.176,0.0,0.0,0.868,0.0,0.328,0.0,0.0,0.423,11.0,2.2,1737.96,0.466,0.10101,0.2,0.0,1.0,1.401,6.0,0.0,0
29_RT,3,Q1,Animal,Rabbit,6,26.5,0.0,3,4,0,0,67,0,1,0.0,0.0,0,0,5.0,0.2,0.464,0,0,0.2,0.464,0.0,0.0,0.745,0.6718,0.0,0.0,2862.13,1370.64,1.5,2.5,-0.745,-0.6718,0.154,0.148,1.8,0.93,0.74,0.003,0.12477,0.02845,0.0,0.0,0.0,0.0,1,2.157,6,0,255.368,33.19425127491886,0.0,0.464,0.0,0.0,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548,0.0,0.0,0.0,0.0,0.0,0.5506,0.7848864163189615,External_Hazard,Not_Applicable,0.0,0,0.264,0,0.264,0.0,-0.07320000000000004,0.0,-1491.49,1.0,0.07320000000000004,-0.006000000000000005,-0.87,-0.737,-0.09632,0.0,0.0,-222.17374872508114,0.464,0.0,-0.699,0.0,0.0,0.0,-1.548,0.0,0.0,0.23428641631896152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
29_RT,3,Q2,Speed,Speed2,7,26.5,0.0,3,4,0,0,67,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9205,1.0,0.0,0.0,2732.52,2808.69,2.4,2.7,-0.9205,-1.0,0.14,0.184,2.2,1.59,0.034,0.017,0.01266,0.0,0.0,0.0,0.0,0.0,1,1.256,7,0,267.36199999999997,208.82961783439492,0.465,0.031,0.166,0.0,0.039,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.9450636942675159,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.07950000000000002,0.0,76.17000000000007,0.30000000000000027,-0.07950000000000002,0.043999999999999984,-0.6100000000000001,-0.017,-0.01266,0.0,0.0,-58.53238216560504,-0.43400000000000005,-0.166,-0.039,0.038,0.0,0.0,0.0,0.0,0.0,0.07906369426751592,0.0,0.0,0.0,5.0,0.2,0.106,0.0,0.0,0.0,0.14,0.0,0.0,0.296,0.0,0.0,0.0,0.9939,0.0,2684.48,2.6,-0.9939,0.143,0.065,0.0,0.0,0.0,0.166,0.0,0.0,0.309,10.0,2.0,1211.59,0.094,0.00025,0.0,0.0,1.0,2.157,6.0,0.0,0
29_RT,3,Q3,Sign,Markings,7,26.5,0.0,3,4,0,0,67,0,1,0.0,0.0,0,0,5.0,0.6,0.669,0,0,0.2,0.0,0.0,0.0,0.2348,0.0905,0.0,0.0,2226.22,2996.35,3.0,3.2,-0.2348,-0.0905,0.16,0.163,1.4,2.01,0.029,0.001,0.04352,0.0002,0.0,0.0,0.0,0.0,1,1.494,7,0,131.804,281.4591700133869,0.0,0.696,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.0,0.432,0.9582,0.24497991967871494,External_Hazard,Not_Applicable,0.0,0,0.06900000000000006,0,-0.2,0.0,-0.1443,0.0,770.1300000000001,0.20000000000000018,0.1443,0.0030000000000000027,0.6099999999999999,-0.028,-0.043320000000000004,0.0,0.0,149.65517001338688,0.696,0.0,-0.112,0.0,0.0,0.0,-0.097,0.0,0.432,-0.7132200803212851,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.232,0.0,0.2,0.0,0.29,0.0,2502.67,3.0,-0.29,0.161,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.201,7.0,1.4,837.22,0.028,0.08606,0.0,0.0,1.0,1.256,7.0,0.0,0
30_RT,3,Q1,Animal,Rabbit,4,43.0,0.0,5,2,0,0,56,1,0,48.0,0.0,0,0,5.0,0.2,0.301,0,0,0.2,0.301,0.0,0.0,0.9496,0.7669,0.0,0.0,2884.78,2419.07,1.4,1.3,-0.9496,-0.7669,0.111,0.093,3.0,1.81,0.082,0.057,0.01205,0.00396,0.0,0.301,13.0,31.3,1,3.322,4,0,388.938,209.34978928356412,0.0,1.717,0.073,0.237,0.0,0.0,0.233,0.0,0.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388,0.310355207706201,External_Hazard,Not_Applicable,-48.0,0,0.10099999999999998,0,0.10099999999999998,0.0,-0.18269999999999997,0.0,-465.71000000000004,-0.09999999999999987,0.18269999999999997,-0.018000000000000002,-1.19,-0.025,-0.00809,0.301,18.3,-179.58821071643587,1.717,0.16399999999999998,0.0,-0.233,0.337,0.0,0.0,0.0,0.0,-0.628444792293799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
30_RT,3,Q2,Speed,Speed2,7,43.0,0.0,5,2,0,0,56,1,0,72.0,35.64,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2717.44,2952.42,1.9,1.9,-1.0,-1.0,0.12,0.079,3.2,3.56,0.371,0.098,0.0,0.0,0.4,0.0,39.0,5.3,1,1.684,7,0,327.56399999999996,444.5308788598575,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9471496437054632,External_Hazard,Not_Applicable,-36.36,0,0.0,0,0.0,0.0,0.0,0.0,234.98000000000002,0.0,0.0,-0.040999999999999995,0.3599999999999999,-0.273,0.0,-0.4,-33.7,116.96687885985756,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05285035629453683,4.0,48.0,0.0,5.0,0.2,2.786,0.0,0.152,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.9968,0.0,3293.06,1.1,-0.9968,0.087,2.047,0.0,0.172,0.0,0.0,0.0,0.154,0.0,6.0,1.2,909.03,0.169,0.0001,0.6,45.5,1.0,3.322,4.0,0.0,1
30_RT,3,Q3,Sign,Markings,6,43.0,0.0,5,2,0,0,56,1,0,48.0,10.91,0,0,5.0,0.4,0.182,0,0,0.0,0.182,0.0,0.0,0.0395,0.4579,0.0,0.0,3107.35,2554.75,1.0,0.7,-0.0393,-0.4579,0.048,0.046,2.2,2.73,0.11,0.139,0.00055,0.12138,0.4,0.182,62.1,67.3,1,5.498,6,1,315.012,316.7497271735176,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568,1.308,0.6864,0.6987995634776282,External_Hazard,Not_Applicable,-37.09,0,-0.21800000000000003,0,0.182,0.0,0.4184,0.0,-552.5999999999999,-0.30000000000000004,-0.41859999999999997,-0.0020000000000000018,0.5299999999999998,0.029000000000000012,0.12083,-0.21800000000000003,5.199999999999996,1.7377271735176123,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.012399563477628162,3.0,36.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.988,0.0,1.0,0.4,0.0,0.5317,0.0,3327.97,1.6,-0.4444,0.053,0.0,0.0,0.0,0.0,0.238,0.0,0.557,0.0,12.0,2.4,1655.22,0.647,0.20454,0.2,75.6,1.0,1.684,7.0,0.0,0
