Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
26_RT,5,Q2,Name,Name2,5.0,6.0,9.0,1,1,0,0,56,0,1,12.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8652,0.9977,0.0,0.0,2667.81,2317.36,2.6,2.5,0.8652,0.9977,0.149,0.103,2.8,2.14,0.153,0.052,0.01408,0.0,0.0,0.0,12.0,0.0,1,1.404,5.0,0,620.1800000000001,219.40883190883193,0.0,0.0,0.012,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571999999999999,0.9102564102564104,Dashboard_Recall,Working_Memory,-12.0,0,-0.2,0,-0.2,0.0,0.13250000000000006,0.0,-350.4499999999998,-0.10000000000000009,0.13250000000000006,-0.046,-0.6599999999999997,-0.101,-0.01408,0.0,-12.0,-400.77116809116814,0.0,0.114,0.0,0.0,0.0,0.0,-0.202,0.0,0.0,0.0,-0.04694358974358959,1.0,12.0,0.0,5.0,0.4,0.256,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.2,0.0,0.8739,0.0,3008.05,2.7,0.8739,0.137,0.3,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.0,15.0,3.0,3509.42,0.193,0.01855,0.4,12.0,1.0,1.196,7.0,0.0,0
26_RT,5,Q3,Sign,FrostDam,7.0,6.0,9.0,1,1,0,0,56,0,1,24.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.3269,0.0305,0.0,0.0,1716.32,1966.77,3.0,3.1,0.322,0.0305,0.177,0.12,1.2,0.85,0.192,0.02,0.10264,0.0,0.0,0.0,4.5,0.0,1,1.178,7.0,0,54.084,56.25636672325976,1.093,1.178,0.0,0.0,0.0,0.0,0.0,0.0,0.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663,0.0,External_Hazard,Not_Applicable,-24.0,0,-0.2,0,-0.2,0.0,-0.2964,0.0,250.45000000000005,0.10000000000000009,-0.2915,-0.056999999999999995,-0.35,-0.17200000000000001,-0.10264,0.0,-4.5,2.1723667232597563,0.08499999999999996,0.0,0.0,0.0,-0.592,0.0,0.0,0.0,0.0,0.0,-0.663,2.0,24.0,0.0,5.0,0.2,0.14,5.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3297,0.0,1716.32,3.0,0.3247,0.177,0.592,1.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2,270.42,0.194,0.10347,0.0,4.5,1.0,1.404,5.0,0.0,0
27_RT,5,Q1,Animal,Dog,6.0,12.0,20.0,2,3,5,0,78,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.8418,0.6502,0.0,0.0,1763.75,0.0,1.7,1.7,0.8418,0.6502,0.112,0.101,0.4,0.0,0.008,0.006,0.03317,0.00173,0.0,0.0,0.0,0.0,1,1.474,6.0,0,27.195999999999998,0.0,0.502,1.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8996000000000001,0.0,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,-0.1916,0.0,-1763.75,0.0,-0.1916,-0.010999999999999996,-0.4,-0.002,-0.031439999999999996,0.0,0.0,-27.195999999999998,0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8996000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
27_RT,5,Q2,Name,Name2,7.0,12.0,20.0,2,3,5,0,78,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6573,0.3428,0.0,0.0,3202.0,4626.43,1.8,2.0,0.6573,0.3428,0.121,0.119,1.4,1.67,0.004,0.001,0.02347,2e-05,0.0,0.0,0.0,0.0,1,1.2,7.0,0,392.066,583.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873,0.534,0.032,0.107,0.507,0.03,0.0,0.0,0.0,0.0,0.09,0.0,0.6996,0.4408333333333333,Dashboard_Recall,Working_Memory,0.0,0,0.0,0,0.0,0.0,-0.3145,0.0,1424.4300000000003,0.19999999999999996,-0.3145,-0.0020000000000000018,0.27,-0.003,-0.023450000000000002,0.0,0.0,191.28400000000005,0.0,0.0,0.0,0.0,-0.33899999999999997,0.075,-0.477,0.0,0.0,-0.09,-0.2587666666666667,0.0,0.0,0.0,5.0,0.2,1.047,0.923,0.0,NaN,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.9947,0.0,2980.46,1.4,0.9947,0.114,1.164,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,9.0,1.8,1752.33,0.022,0.00024,0.0,0.0,1.0,1.474,6.0,0.0,0
27_RT,5,Q3,Sign,FrostDam,7.0,12.0,20.0,2,3,5,0,78,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0536,0.2001,0.0,0.0,2469.43,2210.19,2.0,2.6,0.0536,0.2001,0.131,0.137,0.8,1.66,0.022,0.004,0.00192,0.00077,0.0,0.0,0.0,0.0,1,1.208,7.0,0,103.40599999999999,157.4834437086093,3.321,0.342,0.2,0.0,0.0,0.0,0.0,0.0,0.247,0.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24639999999999995,0.20612582781456945,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,0.1465,0.0,-259.2399999999998,0.6000000000000001,0.1465,0.006000000000000005,0.8599999999999999,-0.018,-0.00115,0.0,0.0,54.077443708609295,-2.979,-0.2,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,-0.0402741721854305,0.0,0.0,0.0,5.0,0.0,2.904,3.437,0.152,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838,0.0,2469.43,2.0,0.0838,0.125,0.245,2.961,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,517.03,0.01,0.00593,0.0,0.0,1.0,1.2,7.0,0.0,0
28_RT,5,Q1,Animal,Dog,6.0,5.0,0.0,1,4,0,0,44,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.6454,0.9445,0.0,0.0,3087.71,1203.18,1.9,2.6,0.6454,0.9445,0.167,0.143,2.4,0.73,0.468,0.004,0.04963,0.00084,0.0,0.0,0.0,0.0,1,1.374,6.0,0,350.178,16.72489082969432,0.0,1.104,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.025,0.0,0.0,0.0,0.0,0.905,0.0,0.0,0.0,0.726,0.17831149927219803,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.29910000000000003,0.0,-1884.53,0.7000000000000002,0.29910000000000003,-0.02400000000000002,-1.67,-0.464,-0.04879,0.0,0.0,-333.45310917030565,1.104,-0.333,0.0,0.0,0.0,-0.10700000000000001,0.0,0.0,-0.905,0.0,-0.547688500727802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
28_RT,5,Q2,Name,Name2,6.0,5.0,0.0,1,4,0,0,44,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.8718,0.7993,0.0,0.0,2507.94,2336.01,2.4,2.5,0.8718,0.7993,0.15,0.153,1.2,2.24,0.011,0.002,0.02054,0.00165,0.0,0.0,0.0,0.0,1,1.337,6.0,0,119.70599999999999,471.114435302917,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.9788,0.8032909498878085,Dashboard_Recall,Working_Memory,0.0,0,-0.4,0,-0.4,0.0,-0.07250000000000001,0.0,-171.92999999999984,0.10000000000000009,-0.07250000000000001,0.0030000000000000027,1.0400000000000003,-0.009,-0.01889,0.0,0.0,351.40843530291704,0.0,-0.106,0.0,0.0,0.067,0.0,0.196,0.0,0.0,0.0,-0.17550905011219153,0.0,0.0,0.0,5.0,0.2,0.802,0.802,0.304,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9494,0.0,2793.88,2.2,0.9494,0.14,0.667,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.03,7.0,1.4,837.78,0.014,0.0051,0.0,0.0,1.0,1.374,6.0,0.0,0
28_RT,5,Q3,Sign,FrostDam,7.0,5.0,0.0,1,4,0,0,44,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.174,0.2799,0.0,0.0,3266.07,3405.28,2.6,2.9,0.174,0.2799,0.144,0.162,1.0,0.63,0.024,0.009,0.01083,0.00684,0.0,0.0,0.0,0.0,1,1.582,7.0,0,157.976,91.90265486725663,2.415,1.317,0.194,0.0,0.0,0.0,0.0,0.0,0.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.0,0.0,0.0,0.20919999999999997,0.16750948166877377,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.1059,0.0,139.21000000000004,0.2999999999999998,0.1059,0.018000000000000016,-0.37,-0.015000000000000001,-0.00399,0.0,0.0,-66.07334513274337,-1.098,-0.194,0.0,0.0,-0.906,0.0,0.0,0.0,-0.439,0.0,-0.041690518331226195,0.0,0.0,0.0,5.0,0.0,2.252,2.395,0.0,NaN,0.0,0.333,0.0,0.0,0.3,0.0,0.0,0.0,0.2393,0.0,3416.71,2.6,0.2393,0.144,1.238,1.552,0.194,0.0,0.0,0.012,0.267,0.0,0.439,7.0,1.4,1309.05,0.025,0.01861,0.0,0.0,1.0,1.337,6.0,0.0,0
29_RT,5,Q1,Animal,Dog,5.0,26.5,0.0,3,4,0,0,76,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8001,0.9543,0.0,0.0,2483.31,2303.71,2.1,2.3,0.8001,0.9543,0.157,0.121,2.0,2.02,0.76,0.019,0.05046,0.0014,0.4,0.0,0.0,0.0,1,1.488,5.0,0,229.51799999999997,216.32392473118279,0.076,1.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,1.346,0.0,0.0,0.0,0.7156,0.25134408602150543,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.1542,0.0,-179.5999999999999,0.19999999999999973,0.1542,-0.036000000000000004,0.020000000000000018,-0.741,-0.04906,-0.4,0.0,-13.194075268817187,0.979,0.0,0.0,0.0,0.0,0.059,0.0,0.0,-1.346,0.0,-0.4642559139784946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
29_RT,5,Q2,Name,Name2,7.0,26.5,0.0,3,4,0,0,76,0,1,0.0,0.0,0,0,5.0,0.4,0.442,0,0,0.2,0.442,0.0,0.0,0.8981,0.3661,0.0,0.0,2493.76,3232.31,2.3,2.4,0.8981,0.3661,0.138,0.153,2.4,1.33,0.028,0.036,0.03039,0.06292,0.0,0.0,0.0,0.0,1,2.263,7.0,0,311.618,341.40521431727797,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.762,0.0,0.0,0.0,0.8475999999999999,0.8524083075563411,Dashboard_Recall,Visual_Search,0.0,0,0.04199999999999998,0,0.242,0.0,-0.532,0.0,738.5499999999997,0.10000000000000009,-0.532,0.014999999999999986,-1.0699999999999998,0.007999999999999997,0.03253,0.0,0.0,29.78721431727797,0.134,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.762,0.0,0.004808307556341207,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.0,0.0,0.0,0.8745,0.0,2625.8,2.3,0.8745,0.149,0.0,0.0,0.336,0.0,0.032,0.0,0.0,0.0,0.273,9.0,1.8,1224.82,0.02,0.03992,0.0,0.0,1.0,1.488,5.0,0.0,0
29_RT,5,Q3,Sign,FrostDam,6.0,26.5,0.0,3,4,0,0,76,0,1,0.0,0.0,0,0,5.0,0.6,0.712,0,0,0.2,0.0,0.0,0.0,0.2394,0.063,0.0,0.0,2833.89,3213.71,2.6,2.6,0.2389,0.063,0.149,0.136,2.4,2.14,0.051,0.001,0.028,0.00372,0.0,0.0,0.0,0.0,1,1.405,6.0,0,450.76000000000005,368.6690391459075,0.0,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.134,0.0,0.375,0.0,0.0,0.0,0.7538,0.5387900355871886,External_Hazard,Not_Applicable,0.0,0,0.11199999999999999,0,-0.2,0.0,-0.1764,0.0,379.82000000000016,0.0,-0.1759,-0.012999999999999984,-0.2599999999999998,-0.049999999999999996,-0.02428,0.0,0.0,-82.09096085409254,0.648,0.0,0.0,0.0,0.0,0.0,-0.722,-0.134,-0.375,0.0,-0.2150099644128114,0.0,0.0,0.0,5.0,0.6,0.0,1.092,0.0,0.0,0.0,0.428,0.0,0.0,0.32,0.0,0.6,0.0,0.1727,0.0,2986.19,2.7,0.1722,0.145,0.0,0.746,0.0,0.0,0.0,0.522,0.0,0.0,0.375,13.0,2.6,2251.99,0.007,0.01038,0.0,0.0,1.0,2.263,7.0,0.0,0
30_RT,5,Q1,Animal,Dog,7.0,43.0,0.0,5,2,0,0,37,1,0,24.0,46.71,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.9182,1.0,0.0,0.0,2266.35,1880.33,1.4,1.0,0.9182,1.0,0.158,0.034,2.4,1.56,0.343,0.057,0.01139,0.0,0.8,0.0,16.9,43.7,1,1.285,7.0,1,212.276,42.26459143968872,0.0,0.883,0.0,0.0,0.0,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7914,0.31284046692607,External_Hazard,Not_Applicable,22.71,0,-0.4,0,0.0,0.0,0.08179999999999998,0.0,-386.02,-0.3999999999999999,0.08179999999999998,-0.124,-0.8399999999999999,-0.28600000000000003,-0.01139,-0.8,26.800000000000004,-170.01140856031128,0.883,0.0,0.0,-1.043,0.0,0.0,0.0,0.0,0.0,0.0,-0.47855953307393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
30_RT,5,Q2,Name,Name2,5.0,43.0,0.0,5,2,0,0,37,1,0,48.0,14.48,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8622,0.7435,0.0,0.0,3265.06,2219.56,1.7,1.9,0.8622,0.7435,0.138,0.108,2.4,1.93,0.191,0.32,0.00786,0.04525,0.2,0.241,21.4,43.2,1,4.144,5.0,0,301.892,183.65830115830116,0.0,0.0,0.031,0.0,0.0,0.0,0.107,0.0,0.0,0.465,0.0,0.289,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.9503999999999999,0.8180501930501931,Dashboard_Recall,Working_Memory,-33.519999999999996,0,-0.2,0,-0.2,0.0,-0.11869999999999992,0.0,-1045.5,0.19999999999999996,-0.11869999999999992,-0.030000000000000013,-0.47,0.129,0.03739,0.04099999999999998,21.800000000000004,-118.23369884169884,0.0,-0.031,0.0,-0.107,0.465,0.289,0.0,0.0,-0.11,0.0,-0.1323498069498068,4.0,48.0,0.0,5.0,0.0,0.787,0.128,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2478.16,1.5,1.0,0.159,1.058,0.282,0.193,0.0,0.042,0.0,0.0,0.0,0.0,13.0,2.6,1371.59,0.3,0.0,0.6,27.5,1.0,1.285,7.0,1.0,0
30_RT,5,Q3,Sign,FrostDam,7.0,43.0,0.0,5,2,0,0,37,1,0,48.0,0.0,0,0,5.0,0.6,0.0,0,0,0.2,0.0,0.0,0.0,0.2233,0.4234,0.0,0.0,3507.29,1794.89,2.4,3.4,0.2233,0.4234,0.137,0.125,2.4,2.63,0.211,0.1,0.00359,0.01049,0.4,0.658,23.6,60.0,1,1.52,7.0,0,336.852,165.90131578947367,0.187,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9279999999999999,0.7171052631578948,External_Hazard,Not_Applicable,-48.0,0,-0.6,0,-0.2,0.0,0.2001,0.0,-1712.3999999999999,1.0,0.2001,-0.01200000000000001,0.22999999999999998,-0.11099999999999999,0.0069,0.258,36.4,-170.9506842105263,0.243,0.0,0.0,0.0,-0.173,0.0,0.0,0.0,0.0,0.0,-0.21089473684210513,4.0,48.0,0.0,5.0,0.4,1.178,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,0.0,3226.49,2.6,0.2143,0.162,0.139,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.6,1471.51,0.426,0.00184,0.4,25.3,1.0,4.144,5.0,0.0,0
31_RT,5,Q1,Animal,Dog,6.0,1.67,12.0,1,4,3,0,7,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.6099,0.6423,0.0,0.0,2966.23,0.0,1.7,1.9,0.6029,0.6423,0.171,0.042,2.2,0.0,0.685,0.443,0.15969,0.02443,0.0,0.0,0.0,64.4,1,2.203,6.0,0,398.148,0.0,0.0,1.792,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.762,0.0,0.0,0.0,0.632,0.0,0.0,0.0,0.6944,0.1865637766681797,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.032399999999999984,0.0,-2966.23,0.19999999999999996,0.03939999999999999,-0.129,-2.2,-0.24200000000000005,-0.13526,0.0,64.4,-398.148,1.792,0.0,0.0,-0.134,0.0,0.0,-0.762,0.0,-0.632,0.0,-0.5078362233318203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
31_RT,5,Q2,Name,Name2,5.0,1.67,12.0,1,4,3,0,7,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.7283,0.8866,0.0,0.0,3425.58,3729.7,2.4,2.6,0.7283,0.8866,0.145,0.134,2.2,2.55,0.014,0.031,0.08324,0.0149,0.0,0.0,0.0,0.0,1,2.354,5.0,0,526.73,544.4435004248088,0.0,0.0,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0.258,0.0,0.0,0.594,0.235,0.0,0.0,0.6012000000000001,0.7905692438402719,Dashboard_Recall,Working_Memory,0.0,0,-0.4,0,-0.4,0.0,0.1583000000000001,0.0,304.1199999999999,0.20000000000000018,0.1583000000000001,-0.010999999999999982,0.34999999999999964,0.017,-0.06834,0.0,0.0,17.713500424808785,0.0,-0.498,0.0,0.0,0.0,0.0,-0.644,0.0,-0.359,0.0,0.18936924384027187,1.0,12.0,0.0,5.0,0.2,0.436,0.0,0.276,0.0,0.0,0.504,0.0,0.244,0.32,0.0,0.2,0.0,0.9061,0.0,2750.17,2.1,0.9061,0.151,0.454,0.0,0.304,0.0,0.0,0.431,0.0,0.296,0.404,14.0,2.8,2433.04,0.114,0.02341,0.0,0.0,1.0,2.203,6.0,0.0,0
31_RT,5,Q3,Sign,FrostDam,7.0,1.67,12.0,1,4,3,0,7,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0238,0.0314,0.0,0.0,3391.85,0.0,2.5,2.7,-0.004,0.0314,0.14,0.163,0.6,0.0,0.037,0.013,0.00092,8e-05,0.0,0.0,0.0,0.0,1,1.048,7.0,0,96.696,0.0,0.908,0.755,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.0,0.7172,0.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,0.007599999999999996,0.0,-3391.85,0.20000000000000018,0.0354,0.022999999999999993,-0.6,-0.024,-0.00084,0.0,0.0,-96.696,-0.15300000000000002,-0.031,0.0,0.0,0.293,0.0,0.0,0.0,-0.475,0.0,-0.7172,0.0,0.0,0.0,5.0,0.4,4.064,1.908,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.023,0.0,3391.85,2.5,-0.0051,0.14,0.0,0.932,0.031,0.0,0.0,0.0,0.0,0.0,0.475,3.0,0.6,483.48,0.037,0.00085,0.0,0.0,1.0,2.354,5.0,0.0,0
