Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
07_RT,6,Q1,Sign,LeftBend,7,21.0,36.0,3,1,2,0,59,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.4207,0.9287,0.0,0.0,0.0,2931.91,1.4,1.8,0.4207,0.9287,0.11,0.017,0.0,1.1,0.34,0.231,0.09114,0.00839,0.4,0.55,45.1,94.8,1,1.82,7,0,0.0,213.13736263736266,0.804,0.877,0.774,0.19,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6843999999999999,0.37637362637362637,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.508,0.0,2931.91,0.40000000000000013,0.508,-0.093,1.1,-0.10900000000000001,-0.08275,0.15000000000000002,49.699999999999996,213.13736263736266,0.07299999999999995,-0.5840000000000001,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,-0.30802637362637353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
07_RT,6,Q2,Speed,Speed3,7,21.0,36.0,3,1,2,0,59,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1381.12,2183.41,2.2,2.3,1.0,1.0,0.168,0.002,0.6,2.4,0.438,0.284,0.0,0.0,0.4,0.0,33.4,100.0,1,1.664,7,0,25.396,268.6237980769231,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8401442307692307,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,802.29,0.09999999999999964,0.0,-0.166,1.7999999999999998,-0.15400000000000003,0.0,-0.4,66.6,243.22779807692308,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15985576923076927,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2497.13,1.5,1.0,0.176,0.0,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.0,12.0,2.4,1247.93,0.674,0.0,0.4,56.5,1.0,1.82,7.0,0.0,0
07_RT,6,Q3,Animal,Sheep,7,21.0,36.0,3,1,2,0,59,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.9887,0.9895,0.0,0.0,2783.15,2083.63,1.8,1.8,-0.9887,-0.9895,0.061,0.063,2.0,0.94,0.507,0.007,0.00132,2e-05,0.2,0.0,74.5,64.0,1,1.067,7,0,231.12199999999999,61.04967197750703,0.358,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.6288659793814433,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,0.0008000000000000229,0.0,-699.52,0.0,-0.0008000000000000229,0.0020000000000000018,-1.06,-0.5,-0.0013,-0.2,-10.5,-170.07232802249297,0.038000000000000034,0.0,0.0,0.0,0.0,0.0,-0.032,0.0,0.0,0.0,-0.29313402061855676,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5086,0.0,2916.53,1.6,0.0601,0.276,0.0,0.0,0.035,0.032,0.042,0.0,0.0,0.032,0.0,12.0,2.4,1379.43,0.918,0.36381,0.4,55.3,1.0,1.664,7.0,0.0,1
08_RT,6,Q1,Sign,LeftBend,2,13.0,21.0,2,1,1,0,52,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.814,1.0,0.0,0.0,2034.69,4262.74,2.2,1.9,0.814,1.0,0.37,0.086,1.6,1.77,0.596,0.962,0.08045,0.0,0.6,0.665,9.3,68.4,0,4.51,2,1,133.416,416.90022172949006,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.4,0.0,0.0,0.176,0.0,0.9128000000000001,0.9035476718403547,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.18600000000000005,0.0,2228.0499999999997,-0.30000000000000027,0.18600000000000005,-0.28400000000000003,0.16999999999999993,0.366,-0.08045,0.06500000000000006,59.10000000000001,283.48422172949006,0.0,-0.26,0.0,0.0,0.0,0.035,0.0,0.4,0.0,-0.176,-0.009252328159645384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
08_RT,6,Q2,Speed,Speed3,3,13.0,21.0,2,1,1,0,52,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.6888,1.0,0.0,0.0,3224.99,2415.55,1.7,1.7,0.6888,1.0,0.155,0.134,1.4,1.94,0.608,0.073,0.1098,0.0,0.4,0.648,36.6,55.3,1,1.543,3,0,300.3,225.92352559948156,0.0,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487,0.0,1.257,0.119,0.0,0.0,0.6512,0.7290991574854181,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.31120000000000003,0.0,-809.4399999999996,0.0,0.31120000000000003,-0.02099999999999999,0.54,-0.535,-0.1098,0.248,18.699999999999996,-74.37647440051845,0.299,0.0,0.0,0.0,0.0,0.0,0.0,-0.487,-1.138,0.0,0.07789915748541809,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,1.936,0.0,0.444,0.0,0.0,0.0,0.0,0.2,0.0,0.6818,0.0,3224.99,1.6,0.6818,0.16,0.0,0.0,0.0,1.257,0.0,0.487,0.0,0.0,0.0,7.0,1.4,1501.5,0.537,0.14317,0.6,37.5,0.0,4.51,2.0,1.0,1
08_RT,6,Q3,Animal,Sheep,2,13.0,21.0,2,1,1,0,52,0,1,0.0,0.0,0,0,5.0,0.0,0.0,1,0,0.0,0.0,0.0,0.068,1.0,1.0,0.0,0.002,2049.57,2773.68,1.6,2.3,-1.0,-1.0,0.184,0.029,1.4,0.58,0.256,0.544,0.0,0.0,0.4,0.29,44.5,81.9,1,3.444,2,0,117.428,126.06562137049943,0.0,0.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677,0.0,0.0,0.0,0.0,0.0,0.8646,0.7253193960511034,External_Hazard,Not_Applicable,0.0,0,0.0,-1,0.0,0.068,0.0,0.002,724.1099999999997,0.6999999999999997,0.0,-0.155,-0.82,0.28800000000000003,0.0,-0.11000000000000004,37.400000000000006,8.637621370499431,0.946,0.0,0.0,0.0,0.0,0.0,0.0,-0.677,0.0,0.0,-0.13928060394889663,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.973,1.795,0.0,0.412,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3948.18,1.4,1.0,0.174,0.0,0.0,0.0,0.635,0.0,0.504,0.0,0.065,0.0,6.0,1.2,1689.11,0.386,0.0,0.6,52.1,1.0,1.543,3.0,0.0,0
09_RT,6,Q1,Sign,LeftBend,5,22.0,30.0,3,3,2,0,0,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8575,0.7385,0.0,0.0,2604.05,2856.89,1.3,1.4,0.8575,0.7385,0.106,0.115,1.8,1.86,0.042,0.002,0.00998,0.00011,0.0,0.0,0.0,0.0,1,1.077,5,0,133.594,194.6239554317549,0.511,0.155,0.733,0.0,0.0,0.0,0.031,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.7248,0.8560817084493965,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.119,0.0,252.8399999999997,0.09999999999999987,-0.119,0.009000000000000008,0.06000000000000005,-0.04,-0.009869999999999999,0.0,0.0,61.0299554317549,-0.356,-0.733,0.0,-0.031,-0.036,0.0,0.0,0.0,0.0,-0.065,0.13128170844939646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
09_RT,6,Q2,Speed,Speed3,4,22.0,30.0,3,3,2,0,0,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.9846,0.9856,0.0,0.0,2383.42,2675.8,1.3,1.4,0.9846,0.9856,0.11,0.103,1.6,2.2,0.009,0.005,0.00018,0.00016,0.0,0.0,0.0,0.0,1,1.819,4,0,155.958,257.6910390324354,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.075,0.0,0.83,0.9109999999999999,0.42715777899945023,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,0.0010000000000000009,0.0,292.3800000000001,0.09999999999999987,0.0010000000000000009,-0.007000000000000006,0.6000000000000001,-0.003999999999999999,-1.9999999999999998e-05,0.0,0.0,101.73303903243541,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,0.83,-0.4838422210005497,0.0,0.0,0.0,5.0,0.2,0.0,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859,0.0,2443.3,1.2,0.9859,0.099,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.2,1032.85,0.066,0.00116,0.0,2.2,1.0,1.077,5.0,0.0,0
09_RT,6,Q3,Animal,Sheep,6,22.0,30.0,3,3,2,0,0,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7987,0.7603,0.0,0.0,3311.97,2988.32,1.5,1.4,-0.7987,-0.7603,0.1,0.08,1.0,1.09,0.038,0.005,0.05059,0.0016,0.0,0.0,0.0,0.0,1,0.916,6,0,193.624,141.53930131004367,0.353,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,1.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696,0.6965065502183406,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.03839999999999999,0.0,-323.64999999999964,-0.10000000000000009,0.03839999999999999,-0.020000000000000004,0.09000000000000008,-0.033,-0.048990000000000006,0.0,0.0,-52.084698689956326,-0.07499999999999996,0.0,0.0,0.0,0.0,-0.034,-1.765,0.0,0.0,0.0,0.12690655021834063,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.5889,0.0,2240.26,1.3,-0.201,0.098,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,7.0,1.4,573.01,0.008,0.40238,0.0,0.0,1.0,1.819,4.0,0.0,0
10_RT,6,Q1,Sign,LeftBend,4,10.0,0.0,4,4,0,0,95,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.8071,1.0,0.0,0.0,2112.9,3064.1,1.9,0.5,0.8071,1.0,0.107,0.001,2.0,1.41,0.126,0.042,0.01219,0.0,0.2,0.0,27.5,100.0,1,1.417,4,1,182.636,295.90684544812984,0.248,0.441,0.63,0.035,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106,0.6640790402258292,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,0.19289999999999996,0.0,951.1999999999998,-1.4,0.19289999999999996,-0.106,-0.5900000000000001,-0.08399999999999999,-0.01219,-0.2,72.5,113.27084544812985,0.193,-0.595,0.0,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,-0.1465209597741708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
10_RT,6,Q2,Speed,Speed3,7,10.0,0.0,4,4,0,0,95,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1593.5,2754.75,1.7,2.2,1.0,1.0,0.148,0.056,1.8,3.95,0.289,0.134,0.0,0.0,0.0,0.658,0.0,61.7,1,1.519,7,0,131.802,663.1731402238315,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559,0.0,0.0,0.0,0.8882,0.9210006583278474,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1161.25,0.5000000000000002,0.0,-0.092,2.1500000000000004,-0.15499999999999997,0.0,0.658,61.7,531.3711402238315,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.559,0.0,0.0328006583278474,0.0,0.0,0.0,5.0,0.0,1.043,0.815,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2806.23,0.8,1.0,0.147,0.33,0.368,0.102,0.0,0.137,0.0,0.0,0.0,0.0,13.0,2.6,1735.25,0.651,0.0,0.2,24.1,1.0,1.417,4.0,1.0,0
10_RT,6,Q3,Animal,Sheep,6,10.0,0.0,4,4,0,0,95,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.7277,1.0,0.0,0.0,2423.13,2446.75,1.5,1.6,-0.7277,-1.0,0.092,0.116,2.2,3.08,0.095,0.007,0.0798,0.0,0.0,0.0,5.7,0.0,1,1.298,6,0,240.10999999999999,336.04776579352847,0.737,0.273,0.0,0.0,0.167,0.0,0.0,0.0,0.089,0.0,0.268,0.0,0.438,0.063,0.063,0.0,0.0,0.0,0.161,0.0,0.6154,0.7411402157164868,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.2723,0.0,23.61999999999989,0.10000000000000009,-0.2723,0.024000000000000007,0.8799999999999999,-0.088,-0.0798,0.0,-5.7,95.93776579352848,-0.46399999999999997,0.0,-0.167,0.0,-0.089,-0.268,-0.375,-0.063,0.0,-0.161,0.12574021571648686,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.512,0.0,0.0,0.0,0.512,0.0,0.0,0.0,0.0,0.9963,0.0,2366.85,0.9,0.9963,0.076,0.0,0.0,0.0,0.323,0.0,0.0,0.0,0.145,0.0,11.0,2.2,1551.74,0.208,7e-05,0.4,48.2,1.0,1.519,7.0,0.0,0
11_RT,6,Q1,Sign,LeftBend,6,40.0,0.0,5,5,0,0,39,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9664,0.3036,0.0,0.0,2066.04,2467.81,1.7,1.8,0.9664,0.3036,0.107,0.074,1.6,1.78,0.535,0.062,0.00441,0.02921,0.4,0.0,36.8,0.8,1,1.683,6,0,147.704,282.25193107546045,0.0,0.173,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819,0.8972073677956031,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.6628000000000001,0.0,401.77,0.10000000000000009,-0.6628000000000001,-0.033,0.17999999999999994,-0.47300000000000003,0.0248,-0.4,-36.0,134.54793107546044,0.173,-0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07820736779560311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
11_RT,6,Q2,Speed,Speed3,4,40.0,0.0,5,5,0,0,39,0,1,0.0,0.0,0,0,5.0,0.4,0.0,1,0,0.2,0.0,0.0,0.0,0.7224,1.0,0.0,0.0,2153.71,2428.89,2.3,1.5,0.7224,1.0,0.133,0.004,1.6,3.55,0.643,0.114,0.12023,0.0,0.4,0.0,48.1,87.7,1,1.409,4,0,171.18800000000002,474.2512420156139,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.6,0.363,0.078,0.0,0.825,0.6493967352732435,External_Hazard,Not_Applicable,0.0,0,-0.4,-1,-0.2,0.0,0.27759999999999996,0.0,275.17999999999984,-0.7999999999999998,0.27759999999999996,-0.129,1.9499999999999997,-0.529,-0.12023,-0.4,39.6,303.0632420156139,0.131,0.0,0.0,0.0,0.0,0.0,0.0,-0.197,-0.237,-0.078,-0.17560326472675647,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2524.36,2.3,1.0,0.137,0.0,0.0,0.16,0.039,0.0,0.325,0.0,0.0,0.0,9.0,1.8,1560.27,0.717,0.0,0.4,32.3,1.0,1.683,6.0,0.0,0
11_RT,6,Q3,Animal,Sheep,7,40.0,0.0,5,5,0,0,39,0,1,0.0,0.0,0,0,5.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2044.23,2827.28,2.0,1.5,-1.0,-1.0,0.131,0.119,2.2,1.91,0.509,0.084,0.0,0.0,0.4,0.478,32.9,39.5,1,2.094,7,0,213.14000000000001,288.2808022922636,0.044,0.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.399,0.0,0.0,0.0,0.341,0.0,0.8432000000000001,0.5678127984718242,External_Hazard,Not_Applicable,0.0,0,0.0,-1,0.0,0.0,0.0,0.0,783.0500000000002,-0.5,0.0,-0.01200000000000001,-0.29000000000000026,-0.425,0.0,0.07799999999999996,6.600000000000001,75.1408022922636,0.7919999999999999,0.0,0.0,0.0,0.0,0.0,0.069,-0.399,0.0,-0.341,-0.27538720152817586,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.12,1.26,0.0,1.612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2368.22,1.1,1.0,0.057,0.0,0.0,0.121,1.008,0.0,1.769,0.0,0.0,0.0,12.0,2.4,2107.44,0.281,0.0,0.2,65.7,1.0,1.409,4.0,0.0,0
12_RT,6,Q1,Sign,LeftBend,4,8.0,17.0,2,3,2,0,42,1,0,0.0,0.0,0,0,5.0,0.4,0.0,1,0,0.2,0.0,0.0,0.0,0.7535,1.0,0.0,0.0,2513.97,3163.84,1.5,1.2,0.7535,1.0,0.112,0.088,2.4,2.15,0.02,0.026,0.06215,0.0,0.0,0.0,0.0,0.0,1,2.323,4,0,291.492,373.8140335772708,0.567,0.256,1.515,0.372,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.034,0.5227999999999999,0.7150236762806715,External_Hazard,Not_Applicable,0.0,0,-0.4,-1,-0.2,0.0,0.24650000000000005,0.0,649.8700000000003,-0.30000000000000004,0.24650000000000005,-0.024000000000000007,-0.25,0.005999999999999998,-0.06215,0.0,0.0,82.32203357727076,-0.31099999999999994,-1.1429999999999998,0.0,-0.134,0.0,0.0,0.0,0.0,0.0,-0.136,0.1922236762806716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
12_RT,6,Q2,Speed,Speed3,7,8.0,17.0,2,3,2,0,42,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2037.73,3682.55,1.3,1.7,1.0,1.0,0.106,0.145,2.4,2.35,0.103,0.021,0.0,0.0,0.0,0.0,16.5,0.0,1,1.279,7,0,188.83599999999998,417.69351055512124,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,1.0,0.8811571540265833,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1644.8200000000002,0.3999999999999999,0.0,0.03899999999999999,-0.04999999999999982,-0.08199999999999999,0.0,0.0,-16.5,228.85751055512125,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,-0.11884284597341666,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.349,0.0,0.0,0.0,0.0,1.0,0.0,2611.28,1.1,1.0,0.115,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.102,0.0,13.0,2.6,1587.51,0.118,0.0,0.0,0.0,1.0,2.323,4.0,0.0,0
