Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
18_RT,4,Q1,Speed,Speed3,7,2.0,5.0,1,1,0,1,54,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2434.12,2904.61,1.6,2.0,-1.0,-1.0,0.141,0.019,2.0,2.64,0.483,0.193,0.0,0.0,0.4,0.0,8.1,91.3,1,1.514,7,0,235.538,413.52708058124176,0.0,0.305,0.0,0.0,0.0,0.035,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0,0.8667999999999999,0.7754293262879788,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,470.49000000000024,0.3999999999999999,0.0,-0.12199999999999998,0.6400000000000001,-0.29,0.0,-0.4,83.2,177.98908058124175,0.305,0.0,0.035,-0.395,0.0,0.0,0.0,0.0,-0.271,0.0,-0.09137067371202112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
18_RT,4,Q2,Sign,DuckS,4,2.0,5.0,1,1,0,1,54,0,1,0.0,0.0,0,0,5.0,0.0,0.378,0,0,0.0,0.378,0.0,0.0,0.9427,0.2393,0.0,0.0,2292.49,2950.92,1.7,1.3,-0.9427,-0.2393,0.104,0.133,1.8,1.51,0.279,0.158,0.01161,0.01866,0.0,0.0,29.9,8.0,1,2.646,4,0,169.624,222.69463340891912,0.0,0.492,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.084,0.324,0.0,0.0,0.9369999999999999,0.691609977324263,External_Hazard,Not_Applicable,0.0,0,0.378,0,0.378,0.0,-0.7034,0.0,658.4300000000003,-0.3999999999999999,0.7034,0.029000000000000012,-0.29000000000000004,-0.12100000000000002,0.007049999999999999,0.0,-21.9,53.07063340891912,0.492,0.0,0.0,-0.169,0.0,0.0,0.0,-0.062,0.24,0.0,-0.24539002267573695,0.0,0.0,0.0,5.0,0.0,0.488,0.488,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2105.68,1.5,-1.0,0.124,0.062,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,7.0,1.4,599.85,0.338,0.0,0.4,15.9,1.0,1.514,7.0,0.0,0
18_RT,4,Q3,Animal,Cat,2,2.0,5.0,1,1,0,1,54,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.86,0.0,0.0,2368.43,1351.87,1.2,0.7,-1.0,-0.86,0.069,0.003,2.4,0.44,0.369,0.053,0.0,0.0174,0.4,0.0,57.5,100.0,1,2.292,2,1,325.632,13.80890052356021,0.036,0.809,0.063,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.0,0.0,0.185,0.158,0.0,0.0,0.538,0.0,0.0,0.0,0.7772,0.5780977312390925,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.14,0.0,-1016.56,-0.5,0.14,-0.066,-1.96,-0.316,0.0174,-0.4,42.5,-311.8230994764398,0.773,-0.063,0.0,0.0,-0.292,0.0,-0.026999999999999996,0.0,-0.538,0.0,-0.19910226876090753,0.0,0.0,0.0,5.0,0.6,0.14,0.0,0.0,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,2711.7,2.0,-0.052,0.123,0.2,0.0,0.0,0.0,0.0,0.735,0.032,0.0,0.0,17.0,3.4,2732.97,0.077,0.00308,0.2,1.6,1.0,2.646,4.0,0.0,0
19_RT,4,Q1,Speed,Speed3,7,25.0,0.0,4,4,0,0,11,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9058,1.0,0.0,0.0,2654.23,3748.71,1.3,1.5,-0.9058,-1.0,0.11,0.085,2.2,3.42,0.03,0.013,0.02471,0.0,0.0,0.0,0.0,4.2,1,1.462,7,0,243.792,625.1025991792065,0.0,0.098,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.469,0.0,0.0,0.9308,0.5218878248974008,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.09419999999999995,0.0,1094.48,0.19999999999999996,-0.09419999999999995,-0.024999999999999994,1.2199999999999998,-0.017,-0.02471,0.0,4.2,381.3105991792065,0.098,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.123,0.0,-0.40891217510259914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
19_RT,4,Q2,Sign,DuckS,7,25.0,0.0,4,4,0,0,11,1,0,0.0,0.0,0,0,5.0,0.6,0.0,0,0,0.4,0.0,0.0,0.0,0.2589,0.0749,0.0,0.0,2421.6,0.0,1.3,1.5,-0.2237,-0.0749,0.13,0.078,2.4,0.0,0.302,0.032,0.06083,4e-05,0.0,0.0,0.0,0.0,1,1.388,7,0,241.5,0.0,0.038,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.593,0.0,0.0,0.0,0.0,0.0,0.8667999999999999,0.02737752161383272,External_Hazard,Not_Applicable,0.0,0,-0.6,0,-0.4,0.0,-0.18400000000000002,0.0,-2421.6,0.19999999999999996,0.14880000000000002,-0.052000000000000005,-2.4,-0.27,-0.060790000000000004,0.0,0.0,-241.5,1.312,0.0,0.0,0.0,0.0,-0.035,0.0,-0.593,0.0,0.0,-0.8394224783861672,0.0,0.0,0.0,5.0,0.4,0.596,0.0,0.0,0.0,0.0,0.696,0.0,0.0,0.0,0.0,0.4,0.0,0.5312,0.0,2569.46,0.6,-0.5312,0.082,0.594,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,12.0,2.4,1543.68,0.179,0.0295,0.2,43.0,1.0,1.462,7.0,0.0,0
19_RT,4,Q3,Animal,Cat,7,25.0,0.0,4,4,0,0,11,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.5638,0.9554,0.0,0.0,2249.38,2726.36,1.2,1.1,-0.5638,-0.9554,0.098,0.026,2.2,0.58,0.062,0.05,0.09463,0.00229,0.0,0.0,9.6,94.9,1,1.732,7,0,174.068,60.10392609699769,1.385,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502,0.0,0.777,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.46720000000000006,0.3071593533487298,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.39160000000000006,0.0,476.98,-0.09999999999999987,-0.39160000000000006,-0.07200000000000001,-1.62,-0.011999999999999997,-0.09234,0.0,85.30000000000001,-113.96407390300232,-0.629,0.0,0.0,0.0,0.0,-0.502,-0.333,0.0,0.0,0.0,-0.16004064665127027,0.0,0.0,0.0,5.0,0.0,0.341,0.341,0.0,0.0,0.0,0.384,0.256,0.0,0.0,0.0,0.0,0.0,0.0519,0.0,3225.87,1.3,-0.0519,0.102,0.268,0.113,0.0,0.0,0.0,0.53,0.296,0.0,0.0,13.0,2.6,2674.06,0.019,5e-05,0.0,0.0,1.0,1.388,7.0,0.0,0
20_RT,4,Q1,Speed,Speed3,7,2.0,15.0,1,2,6,0,12,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.748,0.9015,0.0,0.0,2871.34,3749.75,2.5,2.3,-0.748,-0.9015,0.173,0.145,2.4,2.24,0.161,0.006,0.03945,0.00305,0.2,0.0,0.0,0.0,1,1.34,7,0,300.53000000000003,425.8059701492537,0.105,0.031,0.0,0.0,0.549,0.168,0.061,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.5753731343283582,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.15349999999999997,0.0,878.4099999999999,-0.20000000000000018,-0.15349999999999997,-0.027999999999999997,-0.1599999999999997,-0.155,-0.0364,-0.2,0.0,125.27597014925368,-0.074,0.0,-0.381,0.309,0.0,0.0,0.0,0.0,0.0,0.0,-0.28162686567164175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
20_RT,4,Q2,Sign,DuckS,7,2.0,15.0,1,2,6,0,12,0,1,0.0,0.0,0,0,5.0,0.2,0.581,0,0,0.0,0.581,0.0,0.0,0.7617,0.0868,0.0,0.0,3048.91,3584.03,2.1,2.0,-0.6568,-0.0028,0.137,0.138,1.0,1.74,0.057,0.007,0.2639,0.00994,0.0,0.0,0.0,0.0,1,1.72,7,0,144.65,438.94767441860466,0.448,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.365,0.269,0.885,0.0,0.0,0.0,0.2603999999999999,0.34941860465116276,External_Hazard,Not_Applicable,0.0,0,0.38099999999999995,0,0.581,0.0,-0.6749,0.0,535.1200000000003,-0.10000000000000009,0.654,0.0010000000000000009,0.74,-0.05,-0.25396,0.0,0.0,294.29767441860463,0.40199999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-2.096,-0.885,0.0,0.08901860465116285,0.0,0.0,0.0,5.0,0.0,0.0,2.238,0.0,0.0,0.0,1.376,0.2,0.0,0.288,0.0,0.0,0.0,0.985,0.0,3360.08,2.1,-0.985,0.136,1.541,0.032,0.033,0.0,0.0,1.367,0.0,0.0,0.201,8.0,1.6,1277.94,0.065,0.00106,0.0,0.0,1.0,1.34,7.0,0.0,0
20_RT,4,Q3,Animal,Cat,6,2.0,15.0,1,2,6,0,12,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7482,1.0,0.0,0.0,1950.35,1585.79,1.6,1.3,-0.7482,-1.0,0.107,0.105,1.0,1.3,0.12,0.003,0.05669,0.0,0.0,0.0,0.0,0.0,1,1.535,6,0,65.17,69.75244299674267,1.015,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.21,0.0,0.0,0.697,0.0,0.0,0.0,0.42960000000000004,0.21693811074918565,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.2518,0.0,-364.55999999999995,-0.30000000000000004,-0.2518,-0.0020000000000000018,0.30000000000000004,-0.11699999999999999,-0.05669,0.0,0.0,4.582442996742671,-0.02299999999999991,0.0,0.0,0.0,0.0,0.0,-0.9299999999999999,0.0,-0.697,0.0,-0.2126618892508144,0.0,0.0,0.0,5.0,0.0,0.262,0.262,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.1661,0.0,2849.7,2.2,-0.1653,0.134,0.067,0.371,0.0,0.0,0.0,1.302,0.0,0.0,0.0,11.0,2.2,1667.38,0.013,0.05843,0.0,0.0,1.0,1.72,7.0,0.0,0
21_RT,4,Q1,Speed,Speed3,6,35.0,0.0,5,3,0,0,100,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9031,0.9027,0.0,0.0,2537.83,2133.26,2.2,1.6,-0.9031,-0.9027,0.147,0.055,2.2,3.1,0.112,0.219,0.03928,0.00308,0.0,0.0,1.1,50.6,1,1.936,6,0,288.90999999999997,315.4597107438017,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.9715999999999999,0.9777892561983471,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.00040000000000006697,0.0,-404.5699999999997,-0.6000000000000001,0.00040000000000006697,-0.092,0.8999999999999999,0.107,-0.0362,0.0,49.5,26.54971074380171,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142,0.0,0.006189256198347204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
21_RT,4,Q2,Sign,DuckS,7,35.0,0.0,5,3,0,0,100,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.7259,0.2183,0.0,0.0,2306.91,1982.04,2.6,3.0,-0.6846,-0.2183,0.174,0.188,2.2,2.52,0.615,0.023,0.20541,0.00025,0.0,0.0,0.0,0.0,0,1.192,7,1,217.06,190.84731543624162,0.0,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.728,0.303,0.173,0.0,0.0,0.0,0.7992,0.3825503355704698,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.5076,0.0,-324.8699999999999,0.3999999999999999,0.4663,0.014000000000000012,0.31999999999999984,-0.592,-0.20516,0.0,0.0,-26.212684563758387,0.433,0.0,0.0,0.0,0.0,-0.103,0.0,-0.425,-0.173,0.0,-0.4166496644295302,0.0,0.0,0.0,5.0,0.2,1.009,0.0,0.0,0.216,0.0,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.784,0.0,2261.23,2.5,-0.7757,0.173,0.363,0.0,0.0,0.103,0.0,0.173,0.0,0.0,0.0,12.0,2.4,1130.88,0.79,0.14244,0.2,0.0,1.0,1.936,6.0,0.0,0
21_RT,4,Q3,Animal,Cat,6,35.0,0.0,5,3,0,0,100,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.772,1.0,0.0,0.0,2136.74,1229.33,1.7,1.2,-0.772,-1.0,0.128,0.087,1.2,0.49,0.109,0.045,0.05032,0.0,0.0,0.0,0.0,0.0,1,2.06,6,0,94.39,17.150485436893202,0.138,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8103999999999999,0.541747572815534,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.22799999999999998,0.0,-907.4099999999999,-0.5,-0.22799999999999998,-0.04100000000000001,-0.71,-0.064,-0.05032,0.0,0.0,-77.2395145631068,0.8059999999999999,0.0,0.0,0.0,0.0,0.0,-0.81,0.0,0.0,0.0,-0.2686524271844659,0.0,0.0,0.0,5.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5396,0.0,2315.47,2.7,-0.5396,0.146,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.2,1093.34,0.4,0.08623,0.4,4.2,0.0,1.192,7.0,1.0,1
22_RT,4,Q1,Speed,Speed3,5,11.0,0.0,2,4,3,0,71,1,0,0.0,0.0,0,0,5.0,0.2,0.385,0,0,0.2,0.0,0.0,0.0,0.8665,0.9761,0.0,0.0,3346.12,2669.43,2.5,2.4,-0.8665,-0.9761,0.198,0.062,3.0,2.7,0.658,0.732,0.02892,0.00168,0.0,0.771,0.0,57.5,1,2.595,5,0,408.444,315.30250481695566,0.0,0.033,0.0,0.0,1.027,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.0,0.0,0.0,0.6674,0.820038535645472,External_Hazard,Not_Applicable,0.0,0,0.185,0,-0.2,0.0,0.10959999999999992,0.0,-676.69,-0.10000000000000009,-0.10959999999999992,-0.136,-0.2999999999999998,0.07399999999999995,-0.02724,0.771,57.5,-93.14149518304436,0.033,0.0,-0.593,0.0,0.0,0.0,0.0,0.0,-0.636,0.0,0.15263853564547203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
22_RT,4,Q2,Sign,DuckS,7,11.0,0.0,2,4,3,0,71,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.6193,0.1106,0.0,0.0,3582.72,2065.97,1.7,1.9,-0.6193,-0.1106,0.123,0.128,2.6,1.49,0.064,0.002,0.15863,0.00039,0.2,0.0,0.0,0.0,1,2.011,7,0,460.062,121.87468920934857,0.402,1.13,0.0,0.0,0.069,0.0,0.033,0.0,0.356,0.0,0.033,0.0,0.0,0.0,0.032,0.361,0.411,0.0,0.0,0.0,0.7327999999999999,0.258577821979115,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.5086999999999999,0.0,-1516.75,0.19999999999999996,0.5086999999999999,0.0050000000000000044,-1.11,-0.062,-0.15824,-0.2,0.0,-338.18731079065145,0.7279999999999999,0.0,-0.069,-0.033,-0.356,-0.033,0.0,0.32899999999999996,-0.411,0.0,-0.4742221780208849,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.224,0.0,0.0,0.592,0.0,0.0,0.724,0.0,0.2,0.0,0.6291,0.0,3582.72,1.7,-0.6291,0.124,0.032,0.361,0.069,0.033,0.0,0.411,0.033,0.0,0.356,13.0,2.6,2300.31,0.064,0.15898,0.2,0.0,1.0,2.595,5.0,0.0,0
22_RT,4,Q3,Animal,Cat,6,11.0,0.0,2,4,3,0,71,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.9758,0.9555,0.0,0.0,2851.18,2941.5,2.1,1.3,-0.9758,-0.9555,0.134,0.069,2.8,1.48,0.068,0.059,0.00101,0.00347,0.0,0.0,6.4,21.4,1,2.028,6,0,350.978,75.07889546351085,0.236,1.134,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,1.213,0.0,0.0,0.0,0.7102,0.3264299802761342,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,-0.020299999999999985,0.0,90.32000000000016,-0.8,0.020299999999999985,-0.065,-1.3199999999999998,-0.009000000000000008,0.00246,0.0,14.999999999999998,-275.8991045364892,0.8979999999999999,0.037,0.0,0.0,0.0,0.0,0.195,0.0,-1.213,0.0,-0.3837700197238659,0.0,0.0,0.0,5.0,0.0,0.284,0.284,0.184,0.0,0.0,0.724,0.0,0.0,0.524,0.0,0.0,0.0,0.3911,0.0,3781.85,2.2,-0.3911,0.129,0.0,0.291,0.27,0.0,0.0,0.773,0.0,0.0,0.437,13.0,2.6,2143.55,0.02,0.07478,0.0,0.0,1.0,2.011,7.0,0.0,0
23_RT,4,Q1,Speed,Speed3,6,4.0,0.0,2,1,0,0,43,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1810.66,5123.86,1.6,1.8,-1.0,-1.0,0.126,0.019,1.4,1.44,0.141,0.088,0.0,0.0,0.2,0.0,26.4,73.2,1,1.386,6,0,78.534,379.11255411255416,0.0,0.166,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8556998556998557,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3313.2,0.19999999999999996,0.0,-0.107,0.040000000000000036,-0.05299999999999999,0.0,-0.2,46.800000000000004,300.5785541125542,0.166,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14430014430014426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
23_RT,4,Q2,Sign,DuckS,5,4.0,0.0,2,1,0,0,43,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.6472,0.1816,0.0,0.0,3194.86,4134.11,2.1,2.0,-0.6472,-0.1816,0.112,0.177,2.4,2.49,0.136,0.106,0.12215,0.00157,0.4,0.623,35.6,5.4,1,1.605,5,0,355.736,419.7258566978193,0.338,0.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,0.04,0.631,0.0,0.0,0.0,0.7132,0.5794392523364486,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.4656,0.0,939.2499999999995,-0.10000000000000009,0.4656,0.06499999999999999,0.0900000000000003,-0.030000000000000013,-0.12057999999999999,0.22299999999999998,-30.200000000000003,63.989856697819334,0.297,0.0,0.0,0.0,0.0,0.0,0.0,-0.42500000000000004,-0.631,0.0,-0.1337607476635514,0.0,0.0,0.0,5.0,0.0,0.248,0.0,0.0,0.0,0.0,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.7533,0.0,3102.58,2.0,-0.7533,0.132,0.275,0.0,0.0,0.0,0.0,0.631,0.0,0.0,0.0,13.0,2.6,1776.01,0.166,0.10897,0.4,24.9,1.0,1.386,6.0,0.0,0
