Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
18_RT,1,Q2,Speed,Speed1,7,2.0,5.0,1,1,0,0,66,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.4695,1.0,0.0,0.0,2287.98,2326.62,1.4,1.6,-0.4695,-1.0,0.097,0.119,2.0,2.73,0.009,0.002,0.1869,0.0,0.0,0.0,0.0,0.0,1,1.1,7,0,217.738,273.5363636363636,0.0,0.022,0.0,0.0,0.0,0.0,0.453,0.032,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.8667999999999999,0.8927272727272727,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.5305,0.0,38.63999999999987,0.20000000000000018,-0.5305,0.021999999999999992,0.73,-0.006999999999999999,-0.1869,0.0,0.0,55.798363636363604,0.022,0.0,0.0,-0.42100000000000004,0.0,0.0,-0.213,0.064,0.0,0.0,0.0259272727272728,0.0,0.0,0.0,5.0,0.0,0.328,0.0,0.0,0.183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1805.57,2.4,-1.0,0.174,0.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6,542.03,1.471,0.0,0.4,6.7,1.0,0.7,7.0,0.0,0
18_RT,1,Q3,Sign,FrogS,3,2.0,5.0,1,1,0,0,66,0,1,0.0,0.0,0,0,5.0,0.0,0.327,0,0,0.0,0.0,0.0,0.0,0.968,0.6693,0.0,0.0,2720.73,3992.61,1.9,1.1,0.968,0.6693,0.118,0.076,1.6,0.98,0.227,0.006,0.00311,0.02877,0.0,0.0,17.1,24.6,1,3.061,3,0,362.294,258.4580202548187,0.0,0.21,0.376,0.836,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.8772,0.45377327670695855,External_Hazard,Not_Applicable,0.0,0,0.327,0,0.0,0.0,-0.29869999999999997,0.0,1271.88,-0.7999999999999998,-0.29869999999999997,-0.041999999999999996,-0.6200000000000001,-0.221,0.025660000000000002,0.0,7.5,-103.8359797451813,0.21,0.45999999999999996,0.194,0.0,0.0,0.0,0.194,0.0,0.0,0.0,-0.42342672329304143,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.14,0.696,0.0,0.0,0.0,0.0,0.707,0.0,0.0,0.0,0.9987,0.0,2456.41,1.3,-0.9987,0.094,0.0,0.0,0.238,0.032,0.0,0.0,0.0,0.0,0.726,12.0,2.4,1366.71,0.031,1e-05,0.0,0.0,1.0,1.1,7.0,0.0,0
19_RT,1,Q1,Animal,Fox,7,25.0,0.0,4,4,0,0,3,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2592.86,1213.75,1.0,1.9,-1.0,-1.0,0.14,0.092,2.4,0.57,0.582,0.048,0.0,0.0,0.2,0.0,13.4,18.7,1,1.763,7,0,254.82399999999998,16.90300623936472,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.568,0.0,0.0,0.0,0.274,0.0,0.7632,0.944412932501418,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-1379.1100000000001,0.8999999999999999,0.0,-0.048000000000000015,-1.83,-0.5339999999999999,0.0,-0.2,5.299999999999999,-237.92099376063527,0.098,0.0,0.0,0.0,0.0,0.0,-0.342,-0.568,0.0,-0.274,0.181212932501418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
19_RT,1,Q2,Speed,Speed1,7,25.0,0.0,4,4,0,0,3,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7077,1.0,0.0,0.0,2562.74,3508.82,1.5,1.7,-0.7077,-1.0,0.13,0.088,2.0,1.65,0.262,0.016,0.07437,0.0,0.0,0.0,0.0,29.5,1,1.211,7,0,217.204,280.8505367464905,0.0,0.272,0.0,0.0,0.0,0.0,1.682,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.6636,0.09165978530140378,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.2923,0.0,946.0800000000004,0.19999999999999996,-0.2923,-0.04200000000000001,-0.3500000000000001,-0.246,-0.07437,0.0,29.5,63.64653674649048,0.272,0.0,0.0,-0.8869999999999999,0.0,0.0,0.0,0.033,0.0,0.0,-0.5719402146985961,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.8791,0.0,2527.62,2.1,-0.8791,0.124,0.326,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.016,8.0,1.6,785.94,0.567,0.00194,0.4,26.4,1.0,1.763,7.0,0.0,0
19_RT,1,Q3,Sign,FrogS,7,25.0,0.0,4,4,0,0,3,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2774.08,1237.87,1.6,1.9,1.0,1.0,0.096,0.111,1.6,0.53,0.258,0.006,0.0,0.0,0.0,0.0,14.7,0.0,1,1.88,7,0,197.2,16.085106382978722,0.0,1.083,0.249,0.598,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.8824,0.10585106382978715,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-1536.21,0.2999999999999998,0.0,0.015,-1.07,-0.252,0.0,0.0,-14.7,-181.11489361702127,1.083,0.349,-0.101,0.0,0.0,0.0,0.0,-0.238,0.0,0.0,-0.7765489361702128,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,0.0,2149.87,1.1,-0.949,0.089,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,9.0,1.8,721.05,0.086,0.00907,0.0,9.0,1.0,1.211,7.0,0.0,0
20_RT,1,Q1,Animal,Fox,1,2.0,15.0,1,2,6,0,64,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.6844,0.9795,0.0,0.0,3156.52,3185.82,2.7,1.5,-0.6787,-0.9795,0.336,0.098,1.4,2.49,1.749,0.707,0.17271,0.00123,0.4,0.249,0.0,10.2,0,4.01,1,1,202.614,389.51620947630926,0.0,0.0,0.0,0.0,2.14,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.4,0.032,0.0,0.0,0.0,0.0,0.492,0.6867830423940149,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.29510000000000003,0.0,29.300000000000182,-1.2000000000000002,-0.30080000000000007,-0.23800000000000002,1.0900000000000003,-1.0420000000000003,-0.17148,-0.15100000000000002,10.2,186.90220947630925,0.0,0.0,-1.0020000000000002,0.0,0.0,0.0,0.086,-0.368,0.0,0.0,0.1947830423940149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
20_RT,1,Q2,Speed,Speed1,7,2.0,15.0,1,2,6,0,64,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8867,1.0,0.0,0.0,2687.22,3013.43,2.3,2.3,-0.8867,-1.0,0.146,0.151,2.2,2.08,0.18,0.002,0.02648,0.0,0.2,0.0,0.0,0.0,1,1.44,7,0,236.442,363.93750000000006,0.0,0.326,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.439,0.0,0.0,0.074,0.0,0.0,0.21,0.0,0.8423999999999999,0.7222222222222223,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.11329999999999996,0.0,326.21000000000004,0.0,-0.11329999999999996,0.0050000000000000044,-0.1200000000000001,-0.178,-0.02648,-0.2,0.0,127.49550000000005,0.326,0.0,0.0,-0.139,0.0,0.0,-0.439,0.074,0.0,-0.21,-0.1201777777777776,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,1.124,0.0,0.38,0.0,0.176,0.0,0.0,0.2,0.0,0.8844,0.0,2687.22,2.3,-0.8844,0.147,0.0,0.0,0.0,0.139,0.0,0.469,0.0,0.21,0.0,11.0,2.2,1182.21,0.183,0.02681,0.2,0.0,0.0,4.01,1.0,1.0,0
20_RT,1,Q3,Sign,FrogS,2,2.0,15.0,1,2,6,0,64,0,1,0.0,0.0,0,0,5.0,0.4,0.313,0,0,0.2,0.313,0.0,0.0,0.9153,0.8154,0.0,0.0,2199.07,1525.64,2.4,1.2,0.9153,0.8154,0.151,0.032,1.8,0.63,0.448,0.286,0.04461,0.00476,0.4,0.0,1.2,74.7,1,3.19,2,0,161.79000000000002,26.808777429467085,0.0,1.035,0.832,0.564,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,0.0,0.0,0.0,0.0,0.5674,0.4987460815047023,External_Hazard,Not_Applicable,0.0,0,-0.08700000000000002,0,0.11299999999999999,0.0,-0.09989999999999999,0.0,-673.4300000000001,-1.2,-0.09989999999999999,-0.119,-1.17,-0.16200000000000003,-0.03985,-0.4,73.5,-134.98122257053294,1.035,-0.268,-1.02,0.0,0.0,0.0,0.0,-0.311,0.0,0.0,-0.06865391849529773,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.188,0.328,0.0,0.0,0.0,0.0,0.984,0.0,0.2,0.0,0.8581,0.0,2320.92,2.1,0.1906,0.156,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.795,12.0,2.4,1179.93,0.247,0.77886,0.0,0.0,1.0,1.44,7.0,0.0,0
21_RT,1,Q3,Sign,FrogS,7,35.0,0.0,5,3,0,0,69,1,0,0.0,0.0,0,0,5.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1834.3,2067.83,2.2,2.5,1.0,1.0,0.133,0.101,1.4,1.48,0.051,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,1.347,7,1,89.24600000000001,167.9138827023014,0.703,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8051999999999999,1.0,External_Hazard,Not_Applicable,0.0,0,0.0,-1,0.0,0.0,0.0,0.0,233.52999999999997,0.2999999999999998,0.0,-0.032,0.08000000000000007,-0.030999999999999996,0.0,0.0,0.0,78.6678827023014,-0.703,-0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19480000000000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
22_RT,1,Q1,Animal,Fox,7,11.0,0.0,2,4,3,0,75,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9467,0.8864,0.0,0.0,3127.48,0.0,1.8,2.4,-0.9467,-0.8864,0.127,0.11,3.2,0.0,0.1,0.0,0.01221,0.0,0.0,0.0,0.0,0.0,1,0.28,7,0,509.804,0.0,0.0,0.09,0.0,0.0,1.455,0.0,0.0,0.0,0.234,0.0,0.0,0.0,0.064,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.5883999999999999,0.6785714285714286,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.06030000000000002,0.0,-3127.48,0.5999999999999999,0.06030000000000002,-0.017,-3.2,-0.1,-0.01221,0.0,0.0,-509.804,0.09,0.0,-1.455,0.0,-0.234,0.0,-0.064,-0.305,0.0,0.0,0.09017142857142868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
22_RT,1,Q2,Speed,Speed1,7,11.0,0.0,2,4,3,0,75,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3022.79,3247.63,1.4,1.5,-1.0,-1.0,0.114,0.06,2.4,4.35,0.552,0.032,0.0,0.0,0.4,0.0,22.2,52.8,1,0.92,7,0,300.986,497.5652173913043,0.0,0.038,0.0,0.0,0.0,0.0,0.581,0.121,0.0,0.0,0.0,0.0,1.517,0.0,0.0,0.0,0.0,0.0,0.073,0.034,0.5658000000000001,0.7902173913043479,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,224.84000000000015,0.10000000000000009,0.0,-0.054000000000000006,1.9499999999999997,-0.52,0.0,-0.4,30.599999999999998,196.57921739130433,0.038,0.0,0.0,-0.45999999999999996,0.0,0.0,-1.517,0.0,0.0,-0.03899999999999999,0.2244173913043478,0.0,0.0,0.0,5.0,0.4,1.634,0.442,0.0,0.0,0.0,0.388,0.0,0.0,0.392,0.0,0.2,0.0,0.8872,0.0,3536.42,1.6,-0.8872,0.104,0.341,0.0,0.032,0.0,0.0,0.302,0.128,0.034,0.426,13.0,2.6,2329.45,0.103,0.03035,0.0,0.0,1.0,0.28,7.0,0.0,0
22_RT,1,Q3,Sign,FrogS,6,11.0,0.0,2,4,3,0,75,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9642,0.546,0.0,0.0,3454.34,6156.03,1.9,1.5,0.9642,0.546,0.122,0.093,2.2,0.5,0.081,0.011,0.00463,3e-05,0.0,0.0,0.0,0.0,1,1.985,6,0,275.488,18.594458438287152,0.279,1.224,0.948,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.701,0.34861460957178847,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.4181999999999999,0.0,2701.6899999999996,-0.3999999999999999,-0.4181999999999999,-0.028999999999999998,-1.7000000000000002,-0.07,-0.0046,0.0,0.0,-256.8935415617128,0.945,-0.948,-0.202,0.0,0.0,-0.066,0.0,0.069,0.0,0.0,-0.3523853904282115,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.408,0.0,0.0,0.0,0.0,0.738,0.0,0.0,0.0,0.8521,0.0,2872.06,1.6,-0.2955,0.119,0.0,0.0,0.077,0.096,0.0,0.0,0.0,0.0,0.835,9.0,1.8,977.26,0.154,0.71799,0.0,4.5,1.0,0.92,7.0,0.0,0
23_RT,1,Q1,Animal,Fox,3,4.0,0.0,2,1,0,0,59,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.9936,1.0,0.0,0.0,3192.32,1351.79,1.9,2.0,-0.9936,-1.0,0.117,0.134,2.0,1.38,0.408,0.035,0.00038,0.0,0.4,0.0,33.5,18.8,1,2.171,3,0,326.07800000000003,60.156609857208664,0.0,0.42,0.0,0.0,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.8986000000000001,0.806540764624597,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,0.006399999999999961,0.0,-1840.5300000000002,0.10000000000000009,-0.006399999999999961,0.017,-0.6200000000000001,-0.373,-0.00038,-0.4,-14.7,-265.9213901427914,0.42,0.0,-0.397,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,-0.09205923537540306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
23_RT,1,Q2,Speed,Speed1,5,4.0,0.0,2,1,0,0,59,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.6277,0.8844,0.0,0.0,1995.62,4793.93,1.9,2.7,-0.6277,-0.8844,0.151,0.079,1.8,1.38,0.277,0.089,0.13539,0.00691,0.4,0.691,29.1,57.5,1,1.446,5,0,131.004,385.6500691562932,0.0,0.255,0.0,0.0,0.0,0.0,0.0,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.615491009681881,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.25669999999999993,0.0,2798.3100000000004,0.8000000000000003,-0.25669999999999993,-0.072,-0.42000000000000015,-0.18800000000000003,-0.12848,0.2909999999999999,28.4,254.64606915629324,0.255,0.0,0.0,0.301,0.0,0.0,0.0,0.0,0.0,0.0,-0.384508990318119,0.0,0.0,0.0,5.0,0.4,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7064,0.0,2054.69,1.9,-0.7064,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8,730.13,0.232,0.14374,0.6,30.3,1.0,2.171,3.0,0.0,0
23_RT,1,Q3,Sign,FrogS,2,4.0,0.0,2,1,0,0,59,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.912,0.8736,0.0,0.0,1896.99,3166.78,2.2,2.3,0.912,0.8736,0.178,0.106,1.4,1.62,0.531,0.197,0.02757,0.01879,0.4,0.404,37.0,51.9,1,2.476,2,0,86.652,279.9798061389338,0.0,0.821,0.431,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138,0.38408723747980617,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.03839999999999999,0.0,1269.7900000000002,0.09999999999999964,-0.03839999999999999,-0.072,0.2200000000000002,-0.334,-0.00878,0.0040000000000000036,14.899999999999999,193.3278061389338,0.821,0.27299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5297127625201938,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.236,1.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991,0.0,2712.05,2.1,-0.6728,0.126,0.0,0.0,0.302,1.297,0.0,0.0,0.037,0.0,0.0,9.0,1.8,1055.05,0.427,0.28318,0.4,46.9,1.0,1.446,5.0,0.0,0
24_RT,1,Q1,Animal,Fox,5,3.0,3.0,1,1,1,0,77,1,0,36.0,17.56,0,0,5.0,0.4,0.293,0,0,0.2,0.293,0.0,0.0,0.8946,0.7149,0.0,0.0,3073.55,2547.5,2.3,1.7,-0.8946,-0.7149,0.135,0.128,2.0,0.88,0.107,0.028,0.03933,0.04341,0.0,0.0,0.0,0.0,0,3.417,5,1,222.42800000000003,197.09686859818555,0.062,1.043,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.036,0.072,0.9216,0.6736903716710564,External_Hazard,Not_Applicable,-18.44,0,-0.10700000000000004,0,0.09299999999999997,0.0,-0.17969999999999997,0.0,-526.0500000000002,-0.5999999999999999,0.17969999999999997,-0.007000000000000006,-1.12,-0.079,0.00408,0.0,0.0,-25.331131401814474,0.9809999999999999,0.0,-0.069,0.0,0.0,0.0,0.0,-0.225,0.0,0.036,-0.2479096283289436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
24_RT,1,Q2,Speed,Speed1,5,3.0,3.0,1,1,1,0,77,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.3293,1.0,0.0,0.0,2365.49,1452.78,1.6,4.3,-0.2055,-1.0,0.4,0.239,1.8,0.71,1.955,0.021,0.15771,0.0,0.2,0.714,3.6,27.2,1,1.4,5,0,160.908,29.085714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.569,0.0,0.7898,1.0,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,0.6707000000000001,0.0,-912.7099999999998,2.6999999999999997,-0.7945,-0.16100000000000003,-1.09,-1.9340000000000002,-0.15771,0.514,23.599999999999998,-131.8222857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.482,0.0,-0.569,0.21020000000000005,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.0,2291.67,2.1,-0.895,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.0,11.0,2.2,719.88,0.025,0.0411,0.0,0.0,0.0,3.417,5.0,1.0,0
