Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision,Route,Before_Raw_Dwell_r2_Distractor,During_Raw_Dwell_r2_Distractor,Delta_Raw_Dwell_r2_Distractor,Prev_Q_After_Fix_Dwell_r2,Prev_Q_After_Raw_Dwell_r2,Is_First_Event,Before_Dwell_Proportion_Target_Object,Before_Dwell_Proportion_Animal_Distractor,Before_Dwell_Proportion_speed_Distractor,Before_Dwell_Proportion_cone_Distractor,Before_Dwell_Proportion_name_Distractor,Before_Dwell_Proportion_lwheel_Distractor,Before_Dwell_Proportion_map_Distractor,Before_Dwell_Proportion_bumper_Distractor,Before_Dwell_Proportion_Sign_Distractor,Before_Dwell_Proportion_rwheel_Distractor,Before_Dwell_Proportion_r2_Distractor,Before_Diffuse_Gaze_Pct,During_Diffuse_Gaze_Pct,Before_Scanpath_Rate_deg_s,Before_Mean_Saccadic_Velocity_deg_s,During_Scanpath_Rate_deg_s,During_Mean_Saccadic_Velocity_deg_s
13_RT,2,Q1,Name,Name1,7.0,40.0,0.0,4,4,0,0,30,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.848,1.0,0.0,0.0,2680.83,2130.66,0.9,0.9,0.848,1.0,0.09,0.087,2.4,2.63,0.003,0.004,0.02491,0.0,0.0,0.0,0.0,0.0,1,2.663,7.0,1,364.486,277.885843034172,0.0,0.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.197,0.08,1.0,1.0,Dashboard_Recall,Visual_Search,0.0,0,-0.2,0,-0.2,0.0,0.152,0.0,-550.1700000000001,0.0,0.152,-0.003,0.2299999999999999,0.001,-0.02491,0.0,0.0,-86.60015696582798,0.583,0.0,0.0,0.0,0.0,-0.153,0.0,-0.037,0.0,-0.117,-0.1715673300788585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,0.0073999999999999995,0.0,0.039400000000000004,0.0,0.9226,0.7510326699211416,27.176805132000002,199.88804646,20.719724228313936,158.86627092
13_RT,2,Q2,Sign,Blind,7.0,40.0,0.0,4,4,0,0,30,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0564,0.2761,0.0,0.0,2116.96,3588.17,1.5,1.0,0.0011,0.2761,0.097,0.085,2.0,1.73,0.014,0.004,0.0041,4e-05,0.0,0.0,0.0,0.0,1,1.154,7.0,1,191.836,383.18024263431545,1.963,0.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.2197,0.0,1471.21,-0.5,0.275,-0.0119999999999999,-0.27,-0.01,-0.00406,0.0,0.0,191.34424263431544,-1.08,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,-0.400294280762565,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2325.93,1.1,1.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.037,0.0,12.0,2.4,1127.64,0.033,0.0,0.0,0.0,1.0,2.663,7.0,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6073999999999999,0.2071057192374349,14.303675832000001,157.84477152000002,28.570685251299828,267.54113154000004
13_RT,2,Q3,Animal,Squirrel,7.0,40.0,0.0,4,4,0,0,30,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.7616,0.6765,0.0,0.0,2314.73,1902.98,0.6,0.4,0.7616,0.6765,0.039,0.097,2.2,3.26,0.12,0.013,0.0315,0.00015,0.0,0.0,68.8,0.0,0,1.841,7.0,1,271.156,353.7262357414449,0.0,0.196,0.0,0.0,0.0,0.359,0.0,0.0,0.0,0.0,1.551,0.0,0.0,0.0,0.613,0.074,0.0,0.72,0.396,0.019,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.0851,0.0,-411.75,-0.1999999999999999,-0.0851,0.058,1.0599999999999996,-0.107,-0.03135,0.0,-68.8,82.57023574144489,0.196,0.0,0.359,0.0,0.0,-1.551,0.0,-0.539,0.72,-0.377,-0.2310744160782182,0.0,0.0,0.0,5.0,0.0,0.0,0.266,0.118,0.0,1.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.0,2401.15,1.0,0.761,0.099,0.0,0.276,0.125,0.0,1.45,0.0,0.0,0.0,0.0,12.0,2.4,1574.03,0.003,0.0397,0.0,0.0,1.0,1.154,7.0,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3102,0.0,0.1226,0.0,0.0792,0.0,0.488,0.2569255839217817,20.217933672,172.59089826000002,26.374535589353616,141.88999476
14_RT,2,Q1,Name,Name1,6.0,28.0,2.0,4,2,0,0,15,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.8597,1.0,0.0,0.0,3958.51,4122.98,2.2,1.8,0.8597,1.0,0.116,0.213,2.6,3.34,0.175,0.343,0.02401,0.0,0.0,0.0,10.3,0.0,1,1.798,6.0,0,532.958,927.5750834260288,0.0,0.207,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9804,1.0,Dashboard_Recall,Visual_Search,0.0,0,-0.4,0,-0.4,0.0,0.1402999999999999,0.0,164.46999999999937,-0.4000000000000001,0.1402999999999999,0.0969999999999999,0.7399999999999998,0.168,-0.02401,0.0,-10.3,394.6170834260289,0.207,0.0,-0.041,0.0,0.0,0.0,-0.098,0.0,0.0,0.0,-0.0873279199110121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.9722,0.8848720800889878,39.738414395999996,295.15442262000005,69.16185337041156,307.41763476
14_RT,2,Q2,Sign,Blind,7.0,28.0,2.0,4,2,0,0,15,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.2545,0.0877,0.0,0.0,2602.65,2493.0,2.9,3.7,0.1931,0.0877,0.151,0.18,1.8,2.37,0.17,0.001,0.14554,0.00059,0.0,0.0,0.0,0.0,1,1.267,7.0,0,160.676,249.70007892659828,0.305,0.274,0.369,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.1668,0.0,-109.65000000000008,0.8000000000000003,-0.1054,0.0289999999999999,0.5700000000000001,-0.169,-0.14495,0.0,0.0,89.02407892659829,-0.0309999999999999,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031,-0.4983054459352802,0.0,0.0,0.0,5.0,0.2,0.276,1.396,0.0,0.796,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4278,0.0,2494.36,2.9,0.3648,0.149,0.167,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8,866.95,0.165,0.22704,0.4,0.0,1.0,1.798,6.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.061,0.0738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.859,0.3606945540647197,11.980323912,194.05878930000003,18.618137284925023,185.883066
14_RT,2,Q3,Animal,Squirrel,3.0,28.0,2.0,4,2,0,0,15,0,1,0.0,0.0,0,0,5.0,0.2,0.459,0,0,0.2,0.459,0.0,0.0,0.9008,0.9244,0.0,0.0,3258.61,2311.58,2.5,3.0,0.9008,0.9244,0.17,0.147,2.6,1.38,0.527,0.012,0.02153,0.01426,0.4,0.0,13.9,18.2,0,2.177,3.0,1,382.478,114.48782728525494,0.0,1.769,0.0,0.0,0.208,0.0,0.0,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.259,0,0.259,0.0,0.0235999999999999,0.0,-947.0300000000002,0.5,0.0235999999999999,-0.023,-1.2200000000000002,-0.515,-0.00727,-0.4,4.299999999999999,-267.9901727147451,1.769,0.0,-0.208,0.253,0.0,0.0,0.0,-0.133,0.0,0.0,-0.8606011024345428,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.2,0.0,0.8421,0.0,3036.99,2.7,0.8421,0.159,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,10.0,2.0,1722.05,0.235,0.03735,0.0,0.0,1.0,1.267,7.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0416,0.0,0.0,0.0,0.0,0.026600000000000002,0.0,0.0,0.0,0.9318,0.0711988975654571,28.518324636000003,242.96847882000003,8.536441378043179,172.35602796
15_RT,2,Q1,Name,Name1,7.0,4.0,0.0,3,4,0,0,78,0,1,0.0,0.0,0,0,5.0,0.4,0.32,0,0,0.2,0.0,0.0,0.0,0.7609,0.9751,0.0,0.0,2103.51,3494.57,1.6,3.4,0.7609,0.9751,0.14,0.176,2.6,2.24,0.926,0.01,0.01195,0.00079,0.2,0.0,37.8,0.0,1,3.125,7.0,0,436.114,619.9168,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.033,2.008,0.096,0.272,0.072,0.0,0.0,0.037,0.0,0.5984,0.96928,Dashboard_Recall,Visual_Search,0.0,0,-0.08,0,-0.2,0.0,0.2141999999999999,0.0,1391.06,1.7999999999999998,0.2141999999999999,0.0359999999999999,-0.3599999999999999,-0.916,-0.01116,-0.2,-37.8,183.80279999999993,0.032,0.0,0.0,0.0,0.0,-0.072,-1.912,-0.2,0.0,-0.037,0.4098399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.020999999999999998,0.4016,0.054400000000000004,0.0,0.0073999999999999995,0.0,0.5156000000000001,0.92544,32.517532068,156.84191262000002,46.222236441599996,260.56212834
15_RT,2,Q2,Sign,Blind,7.0,4.0,0.0,3,4,0,0,78,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.3259,0.2719,0.0,0.0,2582.45,2106.8,3.1,2.7,0.2069,0.2719,0.182,0.021,2.0,3.29,0.303,0.257,0.17568,0.00245,0.6,0.0,22.1,60.0,1,1.216,7.0,0,315.68,313.3470394736842,0.362,0.184,0.0,0.365,0.0,0.0,0.158,0.0,0.032,0.0,0.033,0.0,0.096,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.9744,1.0,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.054,0.0,-475.6499999999997,-0.3999999999999999,0.0649999999999999,-0.161,1.29,-0.0459999999999999,-0.17323,-0.6,37.9,-2.3329605263157873,-0.178,0.365,0.0,-0.158,-0.032,-0.033,-0.096,-0.066,0.0,0.0,-0.3020802631578947,0.0,0.0,0.0,5.0,0.2,0.496,2.256,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1712,0.0,1903.55,3.0,0.0648,0.137,0.365,0.546,0.0,0.158,0.0,0.0,0.0,0.0,0.0,11.0,2.2,757.64,0.341,0.04104,0.4,36.7,1.0,3.125,7.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.07239999999999999,0.0,0.0,0.0316,0.0064,0.0066,0.019200000000000002,0.0132,0.0,0.0,0.0,0.8506,0.5485197368421053,23.53773216,192.55263689999998,23.363781957236842,157.08722160000002
15_RT,2,Q3,Animal,Squirrel,4.0,4.0,0.0,3,4,0,0,78,0,1,0.0,0.0,0,0,5.0,0.2,0.332,0,0,0.0,0.0,0.0,0.0,0.9899,0.9156,0.0,0.0,2119.44,2422.32,2.1,1.9,0.9899,0.9156,0.115,0.102,2.6,1.49,0.522,0.265,0.0009,0.01677,0.2,0.332,36.1,37.5,1,6.032,4.0,1,226.46,183.71021220159153,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.506,0.0,0.0,0.101,0.033,0.0,0.0,0.196,0.0,0.174,1.921,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.132,0,0.0,0.0,-0.0743,0.0,302.8800000000001,-0.2000000000000001,-0.0743,-0.013,-1.11,-0.257,0.01587,0.132,1.3999999999999986,-42.74978779840845,0.232,0.0,0.0,0.506,0.0,-0.068,0.0,-0.196,1.747,0.0,-0.352086472148541,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8395,0.0,2208.43,3.3,0.8395,0.207,0.0,0.0,0.528,0.0,0.098,0.0,0.0,0.0,0.0,13.0,2.6,959.8,0.775,0.01803,0.4,23.7,1.0,1.216,7.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.020200000000000003,0.0,0.0392,0.0348,0.0,0.0,0.9058,0.5537135278514589,16.88531052,158.02968528000002,13.697800842175068,180.61302384
16_RT,2,Q1,Name,Name1,6.0,8.0,20.0,2,1,2,0,11,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.8832,0.9604,0.0,0.0,2958.44,3035.24,2.4,3.1,0.8832,0.9604,0.212,0.207,2.4,2.87,0.207,0.028,0.03174,4e-05,0.2,0.0,0.0,0.0,1,1.396,6.0,0,323.79,804.0759312320918,0.0,0.076,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.039,0.0,0.0,0.0,0.0,1.0,1.0,Dashboard_Recall,Visual_Search,0.0,0,-0.4,0,-0.2,0.0,0.0772,0.0,76.79999999999973,0.7000000000000002,0.0772,-0.005,0.4700000000000002,-0.179,-0.0317,-0.2,0.0,480.28593123209174,0.076,0.0,-0.07,0.0,0.0,0.0,0.0,-0.0839999999999999,0.0,0.0,-0.043778223495702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.0246,0.0,0.0,0.0,0.9614,0.917621776504298,24.142429980000003,220.58720328,59.953509584527225,226.31356488
16_RT,2,Q2,Sign,Blind,7.0,8.0,20.0,2,1,2,0,11,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.1979,0.5641,0.0,0.0,3425.94,2207.74,3.4,3.1,0.1979,0.5641,0.174,0.139,2.0,3.04,0.021,0.042,0.02823,0.01052,0.0,0.0,0.0,0.0,1,1.314,7.0,0,298.368,317.92998477929984,0.882,0.257,0.514,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.3662000000000001,0.0,-1218.2000000000005,-0.2999999999999998,0.3662000000000001,-0.0349999999999999,1.04,0.021,-0.01771,0.0,0.0,19.56198477929985,-0.625,0.0809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3692018264840182,0.0,0.0,0.0,5.0,0.4,0.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4344,0.0,3079.0,3.3,0.4344,0.174,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.2,1375.81,0.031,0.14751,0.0,0.0,1.0,1.396,6.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.1764,0.1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7208,0.3515981735159817,22.246914816,255.44493828,23.705495525114156,164.61350987999998
16_RT,2,Q3,Animal,Squirrel,4.0,8.0,20.0,2,1,2,0,11,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.9158,1.0,0.0,0.0,1550.01,4069.1,2.5,1.6,0.9158,1.0,0.122,0.199,1.6,1.33,0.212,0.33,0.00521,0.0,0.2,0.571,18.2,41.5,0,5.257,4.0,1,77.966,395.7865702872361,0.127,2.995,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.55,0.0,0.0,0.0,1.0,0.9615750428000761,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,0.0842,0.0,2519.09,-0.8999999999999999,0.0842,0.077,-0.27,0.118,-0.00521,0.3709999999999999,23.3,317.8205702872361,2.8680000000000003,0.0,0.0,0.126,0.0,0.0,0.202,0.0,-0.55,0.0,-0.4967095681947879,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.0,2650.69,3.0,0.9986,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.2,1282.6,0.143,1e-05,0.2,0.0,1.0,1.314,7.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.8646,0.3678904318052121,5.813300892,115.57184562,29.5106382537569,303.4002342
17_RT,2,Q1,Name,Name1,7.0,29.0,0.0,4,5,0,0,56,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.7369,0.999,0.0,0.0,3197.78,3495.46,0.6,1.3,0.7369,0.999,0.119,0.117,2.6,1.24,0.297,0.006,0.00885,1e-05,0.2,0.0,19.0,0.0,0,2.415,7.0,1,370.472,96.67494824016563,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.127,0.07,0.0,0.0,0.0,0.0,1.0,1.0,Dashboard_Recall,Working_Memory,0.0,0,-0.4,0,0.0,0.0,0.2621,0.0,297.67999999999984,0.7000000000000001,0.2621,-0.0019999999999999,-1.36,-0.291,-0.00884,-0.2,-19.0,-273.79705175983435,0.0,0.0,-0.469,0.0,0.0,-0.27,0.0,-0.0569999999999999,0.0,0.0,0.1442144927536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0938,0.0,0.0,0.054000000000000006,0.0,0.0254,0.0,0.0,0.0,0.8268000000000001,0.9710144927536232,27.623133264,238.43287236000003,7.20827749068323,260.62848852
17_RT,2,Q2,Sign,Blind,7.0,29.0,0.0,4,5,0,0,56,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.0995,0.4311,0.0,0.0,2923.73,2904.42,2.2,2.3,0.0995,0.4311,0.133,0.125,3.0,2.65,0.006,0.011,0.00531,0.01648,0.0,0.0,0.0,0.0,1,1.885,7.0,0,607.3399999999999,312.8700265251989,1.041,0.079,0.266,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.0,0.114,0.0,0.0,0.72,0.0,0.931,1.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.3316,0.0,-19.309999999999945,0.0999999999999996,0.3316,-0.008,-0.3500000000000001,0.0049999999999999,0.01117,0.0,0.0,-294.469973474801,-0.962,-0.266,0.039,0.0,0.0,0.0,-0.345,0.114,0.0,-0.72,0.3513230769230768,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.2,0.0,0.699,0.0,2754.14,1.8,0.6715,0.124,0.0,0.0,0.037,0.0,0.133,0.034,0.0,0.0,0.0,12.0,2.4,1689.7,0.02,0.19251,0.0,0.0,0.0,2.415,7.0,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.2082,0.053200000000000004,0.0,0.0,0.0,0.0,0.06899999999999999,0.0,0.0,0.144,0.0,0.5256000000000001,0.8769230769230769,45.284485079999996,217.99915626,23.32821491777188,216.55936404000002
