Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_r2_Distractor,During_Raw_Dwell_r2_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_r2_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_r2,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_r2,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
31_RT,2,Q3,Animal,Squirrel,5,1.67,12.0,1,4,3,0,57,0,1,12.0,0.0,0,0,5.0,0.2,0.319,0,0,0.2,0.319,0.0,0.0,0.8697,0.4435,0.0,0.0,2905.64,1601.38,2.6,1.5,0.8697,0.4435,0.156,0.051,2.4,0.32,0.007,0.372,0.0545,0.04686,0.0,0.319,0.0,47.9,1,3.133,5,0,450.346,14.548356208107245,0.0,2.387,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.0,0.065,0.0,0.0,0.0,0.925,0.0,0.406,0.0,0.129,0.608,0.566,0.0,0.516,0.044047239067985924,External_Hazard,Not_Applicable,-12.0,0,0.119,0,0.119,0.0,-0.4262,0.0,-1304.2599999999998,-1.1,-0.4262,-0.10500000000000001,-2.08,0.365,-0.007640000000000001,0.319,47.9,-435.79764379189277,2.387,0.0,0.0,0.0,-0.329,-0.065,0.0,-0.925,-0.406,0.479,-0.566,-0.4719527609320141,0.0,0.0,0.0,5.0,0.2,0.38,1.223,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.268,0.0,0.2,0.0,0.7524,0.0,2380.21,2.7,0.7524,0.157,0.639,0.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,7.0,1.4,741.05,0.025,0.10972,0.0,0.0,1.0,1.34,6.0,0.0,0
32_RT,2,Q1,Name,Name1,5,18.0,20.0,3,1,2,0,53,1,0,12.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.877,0.8709,0.0,0.0,3159.31,1738.7,1.7,1.7,0.877,0.8709,0.142,0.106,2.0,0.66,0.24,0.013,0.0088,0.00037,0.0,0.0,0.0,0.0,0,1.514,5,1,230.83,33.494055482166445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.9248,1.0,Dashboard_Recall,Working_Memory,-12.0,0,-0.2,0,-0.2,0.0,-0.006099999999999994,0.0,-1420.61,0.0,-0.006099999999999994,-0.03599999999999999,-1.3399999999999999,-0.22699999999999998,-0.00843,0.0,0.0,-197.33594451783358,0.0,0.0,0.0,0.0,0.0,-0.036,0.0,0.0,-0.34,0.0,0.0,0.07520000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
32_RT,2,Q2,Sign,Blind,7,18.0,20.0,3,1,2,0,53,1,0,12.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.1467,0.2364,0.0,0.0,2662.02,1646.21,1.6,1.5,0.1467,0.2364,0.107,0.106,1.0,1.17,0.001,0.0,0.00107,0.00018,0.0,0.0,0.0,0.0,1,1.715,7,0,74.652,58.12244897959184,0.0,0.725,0.0,0.0,0.66,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.8606,0.411661807580175,External_Hazard,Not_Applicable,-12.0,0,-0.2,0,0.0,0.0,0.0897,0.0,-1015.81,-0.10000000000000009,0.0897,-0.0010000000000000009,0.16999999999999993,-0.001,-0.00089,0.0,0.0,-16.529551020408164,0.725,0.0,-0.37600000000000006,0.0,0.0,0.0,0.0,0.0,-0.037,0.0,0.0,-0.448938192419825,3.0,36.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.9981,0.0,3632.9,1.3,0.9981,0.108,0.0,0.0,0.034,0.0,0.073,0.0,0.0,0.0,0.072,0.0,8.0,1.6,360.76,0.004,3e-05,0.0,0.0,0.0,1.514,5.0,1.0,0
32_RT,2,Q3,Animal,Squirrel,5,18.0,20.0,3,1,2,0,53,1,0,36.0,36.14,0,0,5.0,0.2,0.151,0,0,0.0,0.151,0.0,0.0,0.9366,0.2249,0.0,0.0,3717.95,5079.57,1.3,0.6,0.9366,0.2249,0.105,0.02,1.6,0.9,0.001,0.219,0.00018,0.04774,0.0,0.151,0.0,77.6,1,6.64,5,1,73.184,31.862951807228917,0.0,5.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924,0.21837349397590353,External_Hazard,Not_Applicable,0.14000000000000057,0,-0.049000000000000016,0,0.151,0.0,-0.7117,0.0,1361.62,-0.7000000000000001,-0.7117,-0.08499999999999999,-0.7000000000000001,0.218,0.04756,0.151,77.6,-41.32104819277108,5.149,0.0,0.0,0.0,0.0,0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,-0.7740265060240964,3.0,36.0,0.0,5.0,0.2,0.792,0.792,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.8011,0.0,4018.46,1.3,0.8011,0.106,0.0,0.179,0.1,0.0,0.0,0.0,0.0,0.0,0.064,0.0,8.0,1.6,860.36,0.014,0.04345,0.0,0.0,1.0,1.715,7.0,0.0,1
33_RT,2,Q1,Name,Name1,6,6.0,1.0,3,3,2,0,100,0,1,0.0,32.49,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7244,0.7843,0.0,0.0,2591.62,2347.35,2.6,2.8,0.7235,0.7843,0.264,0.08,1.6,1.62,1.625,0.415,0.12914,0.03187,0.2,0.0,0.0,0.0,1,1.846,6,0,239.868,350.9967497291441,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.9652,0.7145178764897074,Dashboard_Recall,Visual_Search,32.49,0,-0.2,0,-0.2,0.0,0.05989999999999995,0.0,-244.26999999999998,0.19999999999999973,0.060799999999999965,-0.184,0.020000000000000018,-1.21,-0.09727,-0.2,0.0,111.12874972914409,0.396,0.0,0.0,0.0,0.0,0.0,0.0,-0.04299999999999998,0.0,0.0,0.0,-0.2506821235102925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
33_RT,2,Q2,Sign,Blind,1,6.0,1.0,3,3,2,0,100,0,1,0.0,19.38,0,0,5.0,0.6,0.0,0,0,0.4,0.0,0.0,0.0,0.513,0.5377,0.0,0.0,1463.88,2014.91,3.9,3.1,0.4868,0.5377,0.289,0.112,2.2,1.62,0.717,0.948,0.19573,0.07801,0.2,0.0,0.0,19.3,0,3.095,1,1,93.296,137.47011308562196,0.061,0.03,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736,0.9903069466882068,External_Hazard,Not_Applicable,19.38,0,-0.6,0,-0.4,0.0,0.024699999999999944,0.0,551.03,-0.7999999999999998,0.050899999999999945,-0.177,-0.5800000000000001,0.23099999999999998,-0.11771999999999999,-0.2,19.3,44.174113085621954,-0.031,0.0,-0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016706946688206825,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.6483,0.0,1497.14,3.4,0.609,0.312,0.071,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8,399.73,1.216,0.22975,0.4,0.0,1.0,1.846,6.0,0.0,0
33_RT,2,Q3,Animal,Squirrel,2,6.0,1.0,3,3,2,0,100,0,1,24.0,0.0,0,0,5.0,0.4,0.212,0,0,0.4,0.212,0.0,0.0,0.854,0.7896,0.0,0.0,2204.83,2715.3,2.8,2.2,0.854,0.7896,0.164,0.145,2.0,1.48,0.293,0.142,0.0295,0.04782,0.2,0.424,6.1,4.7,0,4.718,2,1,244.12399999999997,187.85502331496397,0.0,0.4,0.0,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.8435777871979653,External_Hazard,Not_Applicable,-24.0,0,-0.18800000000000003,0,-0.18800000000000003,0.0,-0.06440000000000001,0.0,510.47000000000025,-0.5999999999999996,-0.06440000000000001,-0.019000000000000017,-0.52,-0.151,0.018320000000000003,0.22399999999999998,-1.3999999999999995,-56.268976685035994,0.4,0.338,0.0,0.0,0.0,0.0,0.0,-0.035,0.0,0.0,0.0,-0.14942221280203472,3.0,36.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.156,0.0,NaN,0.0,0.0,0.0,0.4,0.0,0.854,0.0,2295.72,2.8,0.854,0.169,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,11.0,2.2,1466.88,0.286,0.02953,0.2,6.1,0.0,3.095,1.0,1.0,0
34_RT,2,Q1,Name,Name1,6,27.0,5.0,3,4,1,0,80,1,0,36.0,39.71,0,0,5.0,0.2,0.662,0,0,0.2,0.0,0.0,0.0,0.7534,0.8825,0.0,0.0,2652.76,2815.43,2.0,3.0,0.7534,0.8825,0.137,0.237,2.4,2.65,0.029,0.12,0.0447,0.00287,0.0,0.0,0.0,0.0,1,1.511,6,0,317.308,571.9457313037724,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.9204000000000001,0.8080741230972865,Dashboard_Recall,Visual_Search,3.710000000000001,0,0.462,0,-0.2,0.0,0.1291,0.0,162.66999999999962,1.0,0.1291,0.09999999999999998,0.25,0.091,-0.04183,0.0,0.0,254.6377313037724,0.192,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.11232587690271356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
34_RT,2,Q2,Sign,Blind,3,27.0,5.0,3,4,1,0,80,1,0,24.0,57.43,0,0,5.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.7619,0.3974,0.0,0.0,2908.92,2341.85,2.9,2.9,0.7619,0.2837,0.195,0.103,2.4,3.59,0.989,0.66,0.0418,0.12036,0.2,0.239,2.0,13.3,0,4.179,3,1,232.852,407.63340512084227,0.0,0.085,0.0,0.0,0.167,0.289,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.431,0.156,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.9208000000000001,0.7166786312514956,External_Hazard,Not_Applicable,33.43,0,0.0,-1,0.0,0.0,-0.36450000000000005,0.0,-567.0700000000002,0.0,-0.4782,-0.09200000000000001,1.19,-0.32899999999999996,0.07855999999999999,0.03899999999999998,11.3,174.78140512084227,0.085,0.0,0.12199999999999997,0.0,0.0,-0.073,0.431,0.223,0.0,0.0,0.0,-0.2041213687485045,3.0,36.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,1.0,0.4,0.0,0.8286,0.0,2614.9,2.6,0.8286,0.163,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,12.0,2.4,932.13,0.662,0.01705,0.2,18.9,1.0,1.511,6.0,0.0,0
34_RT,2,Q3,Animal,Squirrel,5,27.0,5.0,3,4,1,0,80,1,0,60.0,0.0,0,0,5.0,0.4,0.253,0,0,0.4,0.253,0.0,0.0,0.7905,0.7382,0.0,0.0,2939.32,2353.13,3.1,2.0,0.7905,0.7382,0.189,0.085,3.0,1.77,0.294,0.324,0.05644,0.08403,0.2,0.253,0.0,35.6,0,3.945,5,1,600.054,258.149556400507,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162,0.097,0.0,0.0,0.0,0.647,0.0,0.0,0.7676000000000001,0.8035487959442332,External_Hazard,Not_Applicable,-60.0,0,-0.14700000000000002,0,-0.14700000000000002,0.0,-0.05230000000000001,0.0,-586.19,-1.1,-0.05230000000000001,-0.104,-1.23,0.030000000000000027,0.027589999999999996,0.05299999999999999,35.6,-341.904443599493,0.031,0.0,0.0,0.0,0.0,0.0,0.0,-1.065,0.0,0.647,0.0,0.03594879594423317,4.0,48.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.864,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.791,0.0,2978.61,2.9,0.791,0.209,0.0,0.0,0.0,0.0,0.03,1.155,0.0,0.0,0.0,0.0,14.0,2.8,2582.71,0.732,0.0567,0.4,0.0,0.0,4.179,3.0,1.0,0
35_RT,2,Q1,Name,Name1,4,36.0,5.0,5,4,1,0,83,0,1,0.0,14.59,0,0,5.0,0.2,0.243,0,0,0.2,0.243,0.0,0.0,0.7804,0.9826,0.0,0.0,1833.19,2572.49,1.8,1.0,0.7804,0.9826,0.128,0.053,0.8,2.43,0.202,0.13,0.06546,0.00234,0.4,0.243,42.9,77.5,0,4.112,4,1,48.142,581.0724708171206,0.0,0.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.1,0.0,0.0,0.0,0.2,1.0,0.7514591439688716,Dashboard_Recall,Visual_Search,14.59,0,0.04299999999999998,0,0.04299999999999998,0.0,0.20220000000000005,0.0,739.2999999999997,-0.8,0.20220000000000005,-0.07500000000000001,1.6300000000000001,-0.07200000000000001,-0.06312000000000001,-0.15700000000000003,34.6,532.9304708171205,0.661,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.1,0.0,0.2,-0.2485408560311284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
35_RT,2,Q2,Sign,Blind,7,36.0,5.0,5,4,1,0,83,0,1,12.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.1236,0.0244,0.0,0.0,2445.09,2255.13,1.9,2.5,0.0359,-0.0046,0.259,0.035,2.0,1.15,0.436,0.061,0.03954,0.00071,0.4,0.0,13.3,78.8,1,1.737,7,0,289.146,170.17271157167528,0.0,0.732,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926,0.48244099021301096,External_Hazard,Not_Applicable,-12.0,0,-0.2,0,-0.2,0.0,-0.0992,0.0,-189.96000000000004,0.6000000000000001,-0.0405,-0.224,-0.8500000000000001,-0.375,-0.038829999999999996,-0.4,65.5,-118.97328842832474,0.732,0.0,0.167,0.0,0.0,0.0,-0.037,0.0,0.0,0.0,0.0,-0.510159009786989,2.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.0,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2520.67,1.5,1.0,0.113,0.0,0.0,0.0,0.0,0.0,0.31,0.151,0.0,0.0,0.0,10.0,2.0,2245.26,0.095,0.0,0.2,33.6,0.0,4.112,4.0,1.0,0
35_RT,2,Q3,Animal,Squirrel,6,36.0,5.0,5,4,1,0,83,0,1,24.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.9983,0.9865,0.0,0.0,2258.3,0.0,1.5,1.5,0.9983,0.9865,0.085,0.211,2.2,0.0,0.075,0.099,3e-05,0.00013,0.4,0.0,54.2,9.7,0,1.559,6,1,485.89799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.922,0.7241821680564464,External_Hazard,Not_Applicable,-24.0,0,-0.2,0,0.0,0.0,-0.011799999999999922,0.0,-2258.3,0.0,-0.011799999999999922,0.126,-2.2,0.024000000000000007,9.999999999999999e-05,-0.4,-44.5,-485.89799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.0,0.43,0.0,-0.19781783194355362,1.0,12.0,0.0,5.0,0.4,0.0,0.709,0.0,0.0,0.0,0.376,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.8833,0.0,2129.21,1.6,0.8833,0.137,0.0,0.669,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,9.0,1.8,1511.28,0.077,0.04963,0.2,40.9,1.0,1.737,7.0,0.0,0
36_RT,2,Q1,Name,Name1,7,24.0,0.0,4,4,1,0,58,1,0,12.0,11.85,0,0,5.0,0.0,0.395,0,0,0.0,0.197,0.0,0.0,0.326,0.7955,0.0,0.0,2528.67,1934.91,0.6,2.2,0.326,0.7955,0.177,0.104,1.8,2.37,0.443,0.303,0.08331,0.04248,0.2,0.197,22.3,42.5,1,5.064,7,0,273.95,196.97472353870458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.294,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.8949999999999999,0.9913112164296999,Dashboard_Recall,Working_Memory,-0.15000000000000036,0,0.395,0,0.197,0.0,0.4695,0.0,-593.76,1.6,0.4695,-0.073,0.5700000000000001,-0.14,-0.04083,-0.0030000000000000027,20.2,-76.97527646129541,0.0,0.0,0.0,0.0,0.0,-0.231,0.0,-0.294,0.044,0.0,0.0,0.09631121642969998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
36_RT,2,Q2,Sign,Blind,2,24.0,0.0,4,4,1,0,58,1,0,12.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.1115,0.2953,0.0,0.0,2513.22,0.0,2.3,4.0,0.0927,0.2953,0.378,0.254,1.2,0.0,0.705,0.034,0.01044,0.02428,0.4,0.0,11.0,24.4,0,1.771,2,1,76.172,0.0,0.0,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.9986,0.8176171654432525,External_Hazard,Not_Applicable,-12.0,0,-0.4,0,-0.4,0.0,0.18380000000000002,0.0,-2513.22,1.7000000000000002,0.2026,-0.124,-1.2,-0.6709999999999999,0.01384,-0.4,13.399999999999999,-76.172,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,0.0,0.0,-0.18098283455674757,1.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.999,0.0,1680.84,1.5,0.999,0.207,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,5.0,1.0,463.28,0.684,1e-05,0.4,23.7,1.0,5.064,7.0,0.0,0
36_RT,2,Q3,Animal,Squirrel,7,24.0,0.0,4,4,1,0,58,1,0,36.0,0.0,0,0,5.0,0.2,0.512,0,0,0.2,0.0,0.0,0.0,0.9118,0.4601,0.0,0.0,2547.29,1368.3,1.7,2.7,0.9118,0.4601,0.218,0.035,2.0,1.02,0.412,0.118,0.04263,0.05692,0.2,0.512,35.2,79.6,0,1.954,7,1,168.69,40.22006141248721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.356,0.0,0.0,0.9858,0.8178096212896622,External_Hazard,Not_Applicable,-36.0,0,0.312,0,-0.2,0.0,-0.45170000000000005,0.0,-1178.99,1.0000000000000002,-0.45170000000000005,-0.183,-0.98,-0.294,0.014289999999999997,0.312,44.39999999999999,-128.4699385875128,0.0,0.0,0.0,0.0,0.0,-0.033,0.0,0.0,-0.038,0.356,0.0,-0.16799037871033784,1.0,12.0,0.0,5.0,0.4,0.491,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.7344,0.0,1765.55,2.4,0.704,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.2,892.76,0.243,0.18918,0.4,68.7,0.0,1.771,2.0,1.0,1
37_RT,2,Q1,Name,Name1,3,39.0,43.0,5,2,4,1,82,0,1,12.0,24.89,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.9142,1.0,0.0,0.0,1783.43,2490.19,2.2,1.7,0.9142,1.0,0.125,0.13,1.2,2.07,0.04,0.002,0.00621,0.0,0.2,0.0,1.4,0.0,1,2.411,3,0,83.558,437.5736209041891,0.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,1.0,0.7494815429282455,Dashboard_Recall,Visual_Search,12.89,0,-0.2,0,0.0,0.0,0.08579999999999999,0.0,706.76,-0.5000000000000002,0.08579999999999999,0.0050000000000000044,0.8699999999999999,-0.038,-0.00621,-0.2,-1.4,354.0156209041891,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,-0.25051845707175446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
